"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","gamma.1","gamma.2","gamma.3","gamma.4","gamma.5","gamma.6","gamma.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"1174",-0.176216393801259,-0.181822774093544,-0.133889791071704,-0.00202473249002833,0.0106320549300328,0.0751903715992043,0.0758774428464927,0.0200982842687375,1.01770415474935,-0.013205076264198,-0.00140165482166496,0.217716108882271,0.46906584982532,0.633309640718606,0.788443140467427,0.949067370242954,-0.0534023899591769,-0.0466409253918848,-0.0604886278384685,-0.0586133251550046,-0.040005736585713,-0.0178867342702304,-0.00762306198550992,-0.00117216632288673,-0.0848377421758972,0.00848275282482754,0.00837718916038988,0.0382479949406504,0.0224251846200624,0.00722119528970831,-0.0155442907543002,-0.0174223308724529,-0.106706693012668,-0.0918620240806377,-0.0517529354008276,-0.0384160489870726,0.0373351746429956,-0.0501493249504183,-0.022400244214364,0.00238074597852531,-0.00433889410161985,0.0286282868157748,-0.020961175790428,-0.033412341292495,0.000313135555793808,-0.0252860653942112,-0.0290882262863068,0.00414469820616793,1.01692455911968,1.00219343631704,0.756904966015305,0.502525469264496,0.338325908480166,0.193598452748469,0.0468341054418329,0.217887366565739,0.179633447044327,0.153526189166134,0.127693136275943,0.104683134445363,0.0714756852700952,0.0383494550621928,0.0114742825942569,59492.5161098631
"1175",-0.191534748515306,-0.0813878996206983,-0.141180691617113,-0.00940073296959491,0.00190069285714752,0.0677466108753908,0.0738603012072801,0.018496234944738,1.0176563110031,0.0082973257689812,-0.0568407735273133,0.194388266374908,0.462465872183274,0.656043696270768,0.786796546892756,0.947006724584858,-0.0376276033417828,-0.0445008878711076,-0.0558148851400493,-0.0633397223814404,-0.0350715675779443,-0.0260985577203317,-0.0099967823047993,-0.00106443742396126,-0.0824888854978632,-0.0664756223017112,0.0531509442185956,0.0515794632340174,0.0215599523801331,-0.00206920905162155,-0.0183693339200022,-0.0154690695885639,-0.0915916723075038,-0.109471497348956,-0.0483172924095612,-0.0307669695228988,0.0343286110831494,-0.0480054282993238,-0.0204232801821559,0.00212689836367564,0.00238034146385001,0.0266434287388625,-0.0181326358072429,-0.0277389301493303,-0.000203720190926797,-0.0262240404926674,-0.0319904568550195,0.0041098706321431,0.975330774008475,1.05165020607245,0.781081926648686,0.511747160925326,0.319932518384668,0.197016899285407,0.0494234033203334,0.211509348503414,0.175644466369919,0.153229241708309,0.131859521313177,0.106033894275632,0.0714467095790469,0.0391220204346508,0.0115678379251474,59490.3943092316
"1176",-0.19609303060071,-0.119233529434449,-0.16061176258324,-0.00750004602540095,0.0282869759058401,0.0860694419695337,0.0785928859382974,0.0171979393062538,1.01770740904658,0.00033952359938464,-0.0299444152424004,0.237660334891204,0.470126567677773,0.628948007280963,0.78856412273673,0.947724767053401,-0.0497890606086079,-0.053096727270832,-0.056816478418579,-0.0607354257919087,-0.0392497908172136,-0.0170372349393016,-0.009819215665347,-0.000803462823300976,-0.0631328651327027,-0.0522873884443908,0.070816916400374,0.0575616958026832,0.0371091763303549,-0.0041262517888472,-0.0240767270883687,-0.0164342740963109,-0.0835444922562885,-0.102464790479519,-0.0551566405996643,-0.0382839285885993,0.0299518708215478,-0.0542408424358423,-0.022727576086099,0.00246044384735514,0.014213116418718,0.0193478982833422,-0.0274920450351039,-0.0349210263930946,-0.00298309500112718,-0.0314475058812996,-0.0276676024835996,0.00407856012491647,0.996437042611306,1.03117373154584,0.734844579462005,0.493810342011963,0.341333975372929,0.193698155392376,0.0491348469167761,0.215401343590405,0.178741943538317,0.154070852627132,0.126726596868961,0.106121322834541,0.0703207427417967,0.0383019089668594,0.0115783082783639,59490.8751394732
"1177",-0.194922912172584,-0.14231264337135,-0.160535886309931,-0.0043559160943028,0.0287466488115667,0.0754875318347762,0.069808053491368,0.0202081317771981,1.01570268964775,0.046313757457915,-0.0807491914730146,0.210679878190578,0.466281015221093,0.64410295801251,0.788832107980596,0.948932352627533,-0.0546097884526179,-0.058631484178939,-0.0573542203521685,-0.0561949731380989,-0.0421187619020052,-0.0231774079497285,-0.0109172434447493,-0.00190523188982637,-0.0355793575661243,-0.0504722979496684,0.045524910939586,0.0386805565029703,0.00612926194483726,0.00425443066160114,-0.00968300937809874,-0.0149992916342597,-0.0864729286696652,-0.0872818473015216,-0.054394624284959,-0.0286495154678604,0.0386665115765281,-0.0498593522610833,-0.0198654881704431,0.00130843519834226,0.0129235569657987,0.0433109612184425,-0.0114267974767598,-0.0281108134789703,-0.0067571401613083,-0.0279607219191003,-0.0292198079950913,0.00272776555164147,0.954277547368304,1.08346900839995,0.762918461135623,0.501841895132728,0.328650568482145,0.194379367177067,0.047013765203377,0.215489537680383,0.182750696238377,0.153637113527455,0.130742594410204,0.106496222257677,0.0701057708284001,0.0393535542652396,0.0116624274842774,59487.8770908293
"1178",-0.147691136728974,-0.145808342133868,-0.128878831615456,-0.00715756638307942,0.0091296729889112,0.0605976087140938,0.0750517186549434,0.0177103445586735,1.00580184691406,-0.0874569817012805,0.00498247504031164,0.209789500820977,0.462391539275343,0.63935914661393,0.786840390027579,0.947228906998028,-0.0460956401528283,-0.0604231011341166,-0.0565468563247885,-0.0526873502413401,-0.0439203206143762,-0.0172821784236466,-0.009281978347431,-0.00144347418838948,-0.0907398828578065,0.00515013271219989,-0.0113154975235022,0.0612909378577581,0.0288683049084421,0.011965117804698,-0.0118532300470879,-0.0159566236985871,-0.0859445465068174,-0.103269020194025,-0.0460999776698235,-0.0404090768340679,0.0403595991293795,-0.048418059044033,-0.0211022296935406,0.00306548887121639,-0.000390174807005971,0.0148634630547265,-0.0167522545206725,-0.0362949817362038,-0.000960328178248734,-0.0264715987528035,-0.0297821930732917,0.00345495823970656,1.08789660145429,0.993696042259016,0.762685760278357,0.509329219705924,0.33638744886773,0.195236619734086,0.0495959811029679,0.217462138158549,0.175947413919176,0.153573608579181,0.12984086259826,0.107103125660151,0.0695174844771176,0.0400991165090826,0.0116263059328127,59491.8910435577
"1179",-0.179687567933017,-0.0623588350850785,-0.13537118973669,-0.0542713912616369,0.0348622213897234,0.0653662404132172,0.0779337130690729,0.0206510752695175,1.00914989575693,-0.0385285617015877,-0.0418905775959178,0.221881587366477,0.46104743850295,0.632525003183906,0.783392543154232,0.94910032530509,-0.0341594537859726,-0.0524772071969654,-0.055799354146203,-0.0676031486602422,-0.042776550129204,-0.0194388769436677,-0.00983009744867796,-0.00083203693340657,-0.0558511814028562,-0.0999272709710303,0.00111573655247333,0.0913391311001753,0.0303117570699289,0.0123414474028866,-0.0159363916537457,-0.0176389373503567,-0.0827898953521556,-0.0968411080920703,-0.0574470044610084,-0.0218026702474579,0.0267255525636197,-0.0429878671275152,-0.021765667413173,0.00197402119307332,0.00253600845519865,0.0158407900778537,-0.025809323362279,-0.0222809563738664,-0.0101910500113209,-0.0265850901002553,-0.0302128776954618,0.00331338624262688,1.02238124323555,1.04404266445384,0.76055101626256,0.50539800639795,0.341469010769528,0.198813253253048,0.0467947179296552,0.21262270572494,0.183013231463053,0.15169148257831,0.12701361653515,0.105209146927415,0.070141702363496,0.0398794362335815,0.011452214327653,59477.7144896779
"1180",-0.176411877514696,-0.131692775752992,-0.154190249864569,-0.0159386520690061,0.0145412079834824,0.065389238987092,0.0671780553596682,0.0166375035614048,1.01109516501111,-0.0387038066563128,-0.0115080334850892,0.231084976054007,0.472075690689747,0.638695927177789,0.794304096036768,0.947935184719267,-0.0560509614535771,-0.0517230693541785,-0.0544065818962962,-0.0596634148273761,-0.0471042913549605,-0.0221104984883563,-0.00813152822177821,-0.00134466575130332,-0.0454390983763735,-0.046381718560564,0.0150941090729214,0.0597571088242594,0.0276006651889584,-0.00993179766479919,-0.00974348574716085,-0.0127198864854472,-0.0930410398029488,-0.102487273700167,-0.0545649927705392,-0.0321177756619535,0.0306489412935592,-0.0452423996304982,-0.0188286836665549,0.00145875840383971,-0.006797791021952,0.020020512116457,-0.0203411289561391,-0.0320685697309008,-0.00719706821293266,-0.0227545974919361,-0.027200633038049,0.00396459607438748,1.03808816593553,1.01779800734439,0.744167371339135,0.499982843663552,0.338453935882361,0.188425799478982,0.0488144705639801,0.216402868733058,0.176211405978324,0.154499361105339,0.125934832664057,0.106234151532252,0.0713554693134941,0.0386874589662383,0.0116686705709104,59495.6976441793
"1181",-0.157772446155349,-0.112515869083084,-0.1275172299751,0.0143714774640715,-0.00263722662761185,0.0667433412376122,0.0864574827453098,0.0179362139537907,1.00149185967625,-0.0170780788020764,-0.0477408443007019,0.171065436988988,0.475364625130196,0.647155133922759,0.782984045946524,0.948326514266328,-0.036601416908414,-0.0483443380074489,-0.0458024429982846,-0.0528590764618402,-0.0433610363929454,-0.0139231055401536,-0.00733821148778208,-0.00147574811242456,-0.0318849814544421,-0.0583084294918542,0.0159903823019001,0.0491523975358606,0.0206818179218403,-0.00623344309201609,-0.0221068947255284,-0.0164989084258241,-0.0988293965207214,-0.115669481769438,-0.0486091675159098,-0.029977773274705,0.039132285963054,-0.0491992043919632,-0.0254498132972518,0.00237149431846946,-0.000994543942027174,0.0183388081382622,-0.0217277297507316,-0.0349117519750566,0.00239901377481869,-0.0214558924726689,-0.034916480716331,0.00366408285094221,1.01332857124497,1.04327625927167,0.795166024127576,0.500042678633096,0.326423200170665,0.196950555115894,0.0484358643573706,0.215344415322928,0.180700469133389,0.155915037588794,0.131255288338728,0.105780341876222,0.0700504070764566,0.0392506445881506,0.0113369698623888,59485.1837281727
"1182",-0.156464305274055,-0.0935785284591044,-0.17506436179628,-0.0102301736623245,0.0202706388241229,0.0560743292130318,0.0692322902388744,0.02062071785802,1.00714220662123,-0.0207272205512829,-0.00803350705806731,0.231308591898123,0.446883957003591,0.653722938401943,0.792171554713394,0.946800651140241,-0.050303589089052,-0.0505357750681562,-0.0565744909919304,-0.0632923681885928,-0.037417700198768,-0.0250148161954223,-0.00834078902671362,-0.000998920470210264,-0.0724738566752089,-0.100063792520345,0.0203282732878267,0.0256767048177015,0.0117457889021569,0.000492022402560156,-0.00700620223500898,-0.0185050069487885,-0.0905352997670944,-0.111269284513329,-0.0324109760910577,-0.0310180077379432,0.0351299656921932,-0.0449874395191102,-0.0202161696319438,0.00171873911853244,-0.01033959443779,0.015914844490341,-0.0131455999173596,-0.0275080674764451,-0.00593774421875893,-0.0217569089798594,-0.0313355826742521,0.00353754882662026,1.01690552115989,1.01679485312465,0.746828539843951,0.523270913940288,0.3243304430865,0.190651701091671,0.0493786930038783,0.215605611899161,0.176222703469709,0.15633810543918,0.127234024408741,0.104748998445099,0.0699968795294339,0.0397715129618399,0.0115455376512747,59492.1961315026
"1183",-0.183374190974253,-0.081028652005845,-0.161281570926791,-0.00727069885652852,0.0150765737512034,0.0641485288323232,0.0757059606995477,0.018073733603147,1.01328707142764,-0.100001098320671,0.00126592112397698,0.202000519228713,0.447975287185252,0.649229047934877,0.788164812622267,0.948587082561716,-0.0473067905111434,-0.0526903938696748,-0.0605466100878629,-0.0600714667513231,-0.0380066067048957,-0.0204174650739392,-0.00864097701961242,-0.00145140340496826,-0.0600615309538828,-0.0780134149662287,0.0117187156143777,0.0340320034601961,0.048880357893899,0.00113374852558542,-0.01481846648679,-0.0168909374752119,-0.0896352946923069,-0.108250298244109,-0.0482928130014901,-0.0360047296331334,0.030973481136588,-0.0483219987963976,-0.024100900541043,0.00146793253236738,-0.00667028461868287,0.0176117887282175,-0.0173362041293474,-0.0344528625572071,-0.00562583740222409,-0.0267960097407287,-0.0319773885412227,0.00358593646525215,1.0870419461087,1.0074252202351,0.776438391937892,0.519521179382746,0.32578407994151,0.194632572468293,0.0483372243950467,0.215741111187622,0.180073235732167,0.155096702329182,0.131089191194443,0.107331611483138,0.0717455691183339,0.0390833566302687,0.0115687700549271,59495.5727750215
"1184",-0.151807149570914,-0.132928886801805,-0.13491748107736,-0.0315843554712582,0.00373079804496653,0.0719210608906506,0.0749054107599102,0.0183085617998672,1.01225237862383,0.0213484835923855,0.0161263126745911,0.235297803595727,0.476187872292181,0.645962745990985,0.786399199779878,0.949178442579264,-0.0568179173837212,-0.0425131784735836,-0.0562282719388282,-0.0582181613762349,-0.0366184980359883,-0.0184787580405531,-0.00891519419071072,-0.00157378749689892,-0.0823319731598957,-0.0169165109608657,0.0157034809102533,0.0690832088399103,0.0247910357837726,-0.00136674608285138,-0.00692599296318451,-0.0151854475414343,-0.105898547210351,-0.1030952316325,-0.0494378987247739,-0.0317219862824621,0.036143779586826,-0.0495478620194075,-0.0245819138877327,0.000885464096136564,-0.0146426608439868,0.0215954084444228,-0.0202783453589819,-0.0336483070334288,-0.000517458221335726,-0.0235920413858703,-0.0305475526291589,0.00266934879944306,0.971868436254478,0.983279042274501,0.74318753917977,0.496607811792099,0.32712849318308,0.195630660199844,0.0474256573891628,0.217188963711509,0.179923037087294,0.153980007461608,0.12602666627702,0.104829404840133,0.0723315792171474,0.038716032375177,0.0114112290712556,59491.4284311666
"1185",-0.156248602831884,-0.125741300398369,-0.148223343782863,-0.0357426532130661,0.0227008303931616,0.0652883344895763,0.0783217089648476,0.0201404283841253,1.00988935021561,-0.0180909240077507,0.00909672905061163,0.243460466235478,0.452278258240422,0.642839204107937,0.783761255338656,0.948558484756145,-0.0430853610569858,-0.0478135979369461,-0.0559615075380442,-0.0589566578318737,-0.040645365145341,-0.0196613196311943,-0.00973583833257738,-0.000751299350868038,-0.0914441856198205,-0.0204836944108407,0.0324185295588321,0.0852939761991506,0.0264049962052696,0.00225968925576899,-0.0152413340909109,-0.0196488821096751,-0.0989642165523858,-0.108268483085383,-0.0406705702906721,-0.0225615336844143,0.0334933046659615,-0.0488500248828966,-0.0212354342764783,0.00121276311879175,-0.000586297662473662,0.0280491168776187,-0.0151229074672507,-0.0240293879230751,-0.00619419036242728,-0.0287301639433467,-0.0325553737824493,0.00311491296887209,1.01076295458153,0.991083373416133,0.732413043772292,0.515649004507327,0.332961901246219,0.19810877060582,0.047969344317801,0.21342895973032,0.177746679658,0.156408585888626,0.12584182108535,0.105735078721178,0.0699433009760311,0.0387794748859873,0.0116529447334438,59494.0924130778
"1186",-0.18108065448882,-0.0792691629033699,-0.1458339729896,-0.0233855448205441,0.00793031355286424,0.0576255321615594,0.0790760396534069,0.0169023473847587,1.01186531997216,0.028041309153347,-0.0173402062981845,0.206505741536942,0.476998480556075,0.649845489497962,0.786751081178589,0.948522602997674,-0.0364448488831614,-0.0563512412556783,-0.0629760862396474,-0.0561655910537496,-0.0415539348328614,-0.0229205651858048,-0.00939585147766789,-0.00153156063691432,-0.0669091694343067,-0.0757661263016478,0.0446536679166563,0.0903626539731015,0.00788402269159823,-0.0030794773077061,-0.0181385764410367,-0.0123402324561031,-0.0820089198630487,-0.0957264013036087,-0.0554689686848562,-0.0358944180496337,0.0371518003433949,-0.0459412786275333,-0.0208263072632946,0.00215827726746552,0.00280813859902241,0.0175500764976062,-0.0267570833091056,-0.0359557281417665,-0.00423750821292024,-0.0267914119148185,-0.0297914579201878,0.00341329932480191,0.95845059354735,1.01878531210992,0.767743523289019,0.497634390956467,0.328491484544709,0.194178993874715,0.0479973902537689,0.213814883985312,0.176179387867227,0.154224995206659,0.129972752692559,0.105753357070018,0.0701159096932853,0.0389109802670437,0.011742268159912,59494.8455404102
"1187",-0.222939594906417,-0.112609540956884,-0.160402610405176,0.00237699102820696,0.0385863357047995,0.0637698563955937,0.0762681652458496,0.0167587660901358,1.01693605224767,-0.0636856531472029,0.0108204223146966,0.172153006780663,0.457388443840913,0.636057320718894,0.784578467905566,0.949423253015997,-0.0352908758782527,-0.0487775250611821,-0.0554985615763119,-0.0536733839897325,-0.0326092355135373,-0.0217876821245727,-0.00949074206904321,-0.00104435902473686,-0.0318089132272386,-0.0483818907506066,0.00643837268179001,0.0600911641709204,0.0152468044093173,0.0123039878979077,-0.0143011364201613,-0.0136170336864857,-0.0821118870008065,-0.0913750213286897,-0.0540275806983127,-0.0325247749784244,0.026390505424886,-0.0478278651884842,-0.0226391670452103,0.00194367847312643,0.00876414559005359,0.0288176522151198,-0.0159398328845487,-0.0275010210542289,-0.0156437629308454,-0.0250657315856787,-0.0293131949019783,0.00373053462274352,1.05301784444233,0.997970373454644,0.795674471361986,0.507933663098278,0.338689527224339,0.197420460881662,0.0472419988257961,0.214619119976268,0.183021165351028,0.151929994689995,0.127811483636762,0.10584874319336,0.070677357201033,0.0394477946916968,0.0115139504064167,59488.5850438512
"1188",-0.148347360437068,-0.106332532356937,-0.102158972689643,-0.0058290933826187,0.0118943917080877,0.0741472877651593,0.0713339903948882,0.0198593669476264,1.00673928975297,-0.0277572599636734,0.0515533930355917,0.244578776817418,0.4699892820226,0.641778835274569,0.794404738010875,0.947091061945849,-0.0588496996486908,-0.0386301437525371,-0.0531740843501713,-0.0528112425425198,-0.0386487964496062,-0.0190491033775811,-0.00842882878112802,-0.00102207653980895,-0.0585576033188803,-0.0645778036470286,0.00755111056743244,0.0385049281666471,0.0319422343203431,-0.00848840749149662,-0.0177239842003039,-0.0149442383026683,-0.10114709309673,-0.121133602710816,-0.0578213427675053,-0.0369203764104526,0.0308375572868581,-0.0526474308037019,-0.0211250452935951,0.00165823831643051,-0.0192011909509012,0.0195836289788109,-0.0303777139912815,-0.0345872337386508,0.000451861712502216,-0.028339704763727,-0.0294888968074381,0.00354754124457396,1.02050071027747,0.939377279487894,0.728822000224563,0.498679763584018,0.332196711113868,0.189311250827847,0.0488426451843851,0.21689795826944,0.178338792070059,0.151902502150564,0.130741288477704,0.107633126417925,0.0710265513373833,0.0386155676783111,0.0114750939802505,59489.5535724983
"1189",-0.1801670199498,-0.0784366772404093,-0.117636721920351,0.00256976487266501,-0.00174832597929347,0.0807205632325757,0.0730761725116086,0.0173923127604376,1.01625922359653,0.0238517833841626,0.00336821973286162,0.200829289526815,0.496993988884699,0.641804980553816,0.78643358753561,0.949175965989667,-0.0333329736098746,-0.0489189112019667,-0.0527223238539985,-0.0566987563309203,-0.0347236590260031,-0.0205278717706377,-0.00796321226694434,-0.001730635446137,-0.0913128663723829,-0.086800342431357,-0.0191478540576968,0.0283420374450555,0.0363607598008924,-0.000433642554090125,-0.0109834943665908,-0.0158076684929927,-0.0855362646610701,-0.105304552233121,-0.0573427976020673,-0.0257684160143124,0.0296879931485891,-0.0545098894736621,-0.0245668966792754,0.00190022768658723,-0.0115219632518049,0.013473608293741,-0.028895778764368,-0.0280595683708519,-0.00442610551121246,-0.0293218136828844,-0.0324192279820953,0.00397261463663924,0.963863176696868,0.994995912254788,0.77221630410651,0.476014453996663,0.329984211271931,0.196521809901615,0.0477066648833182,0.217992055289469,0.176866115840631,0.154163235318114,0.129753740700349,0.106829874557009,0.0708656358558685,0.039912931638577,0.0117615848286899,59492.5418492002
"1190",-0.170078726153542,-0.142360495714787,-0.119667055538158,-0.0151894458407486,0.00608946628651526,0.0659954048006598,0.0785826943322307,0.0191889089580272,1.00753276271783,-0.0265973580867089,0.0584634659712868,0.191689028960984,0.483319826112657,0.637727519536484,0.785084976240874,0.947905191075767,-0.0293660438400582,-0.0320182088165938,-0.0569859315955453,-0.0556446425196839,-0.04271927839296,-0.0215976686948559,-0.00864273525295044,-0.000916718527673241,-0.055471863147694,-0.0295355185015805,-0.00181427769615434,0.0786982233620962,0.0456618967791198,-0.0011238313119523,-0.0226031789714085,-0.0151685038670292,-0.0887538609422942,-0.0985550792392359,-0.0629988533426907,-0.0298274439538235,0.0359239175542593,-0.0524624065909738,-0.0226080588151091,0.00223143077371567,-0.00886467401006357,0.0385407244344463,-0.0214591874410685,-0.0294674394560457,-0.000763847438781999,-0.027402647449751,-0.0317072246554017,0.004228313949185,1.02228964996077,0.939823212759972,0.780442167556002,0.486493555049923,0.338839023488344,0.197463329349152,0.048062701934277,0.216294242514465,0.182651625160941,0.155123918214281,0.130866023388004,0.10639853738575,0.0698236776510756,0.0402561893934845,0.0114742292536638,59486.298769667
"1191",-0.201700962008122,-0.118891191676127,-0.121946065222275,-0.00220814269391045,0.0138867337880134,0.079830729172713,0.0777964227312442,0.0177083905390815,1.01971283744494,-0.0487582252450276,0.0154778451935619,0.230743059873419,0.475180457236129,0.633091625106612,0.786092829465461,0.947227775003587,-0.0634050780888799,-0.0478931841734482,-0.0594212710277985,-0.0524412796189228,-0.0429790740149565,-0.0209325180740005,-0.00812491684146658,-0.00156116563082659,-0.0166617868939997,-0.0866876647712577,0.0199766554303517,0.0187390905322515,0.0286037721290802,-0.00495481013245269,-0.0196978832621806,-0.0134342791360991,-0.0955949179097215,-0.0981213111131041,-0.0611443971207676,-0.0348709665390838,0.028533300843232,-0.050470814692209,-0.0214220304660932,0.00198835081552514,-0.0131274999877785,0.0270339419283377,-0.0174544339044478,-0.039320016252854,-0.0036482787005526,-0.0297862410092502,-0.030531444556903,0.00420616801346818,1.04692287869687,0.979412557611488,0.745117217262416,0.495429716898876,0.339622760074415,0.195577534579351,0.0491870196262372,0.212103703332208,0.178723778823896,0.154516884447447,0.128921962401339,0.105119048954307,0.0701624998116141,0.0393074214581583,0.0116712285961634,59494.8498844373
"1192",-0.173442097465494,-0.134666881443326,-0.162437471678183,-0.0149117672042226,0.0237878947985187,0.0723500256637627,0.071640154980262,0.0213981972551354,1.01012367614059,0.0739040944227494,-0.0368235242379957,0.197440128606075,0.468107144972678,0.646857971636862,0.791812490302321,0.948194114066781,-0.0496238553229818,-0.051347349537391,-0.0513940514926239,-0.054624894334547,-0.0405852864432881,-0.0230141865280328,-0.0085628262430164,-0.00124745905826768,-0.065594517154044,-0.0408204707894714,0.0774715714987201,0.0463554154284153,0.041922066210348,-0.013073201302314,-0.0172269574359212,-0.0155932512653171,-0.0939817858723156,-0.101945858387315,-0.048794998126417,-0.0321102227665859,0.0318963301733587,-0.0543528558564081,-0.0198196346733564,0.00152810846208351,0.00721701153033286,0.0198231029350847,-0.015052190604289,-0.0274223857618762,-0.00798099789912497,-0.0294294350333278,-0.0305568230531647,0.00224991566854499,0.925941752532669,1.03568063642126,0.778213325348972,0.49692852511709,0.329730269190101,0.191694408228115,0.0473640716140816,0.213839905740473,0.176086832801397,0.154990725271843,0.126674825946982,0.106996433345285,0.0703976346421101,0.0395070524614645,0.0114089891499642,59487.0119793828
"1193",-0.0817451605871603,-0.119560214466672,-0.126977967837465,0.000662225962541539,0.000901699385719178,0.0653206689134589,0.0612257120554666,0.0199715841505354,0.999595762943062,-0.0207024863793143,-0.0595822555912821,0.206927612878119,0.458580325351919,0.657965887760415,0.794057335018436,0.945956323400561,-0.0349162177851254,-0.0475524816412255,-0.0625122992901565,-0.0567890338533693,-0.0363599498994196,-0.0191198240702402,-0.0112233595450426,-0.000354408237746586,-0.161069132947265,-0.0578287447990732,0.0116319642957417,0.0646156251867175,0.052712886964663,-0.017939090453715,-0.00517215250986768,-0.0165013545700705,-0.105034064185385,-0.0828149046514033,-0.0596881910767757,-0.0418593180521431,0.032954026025192,-0.0459373270606499,-0.0192938099467484,0.00224579376095811,-0.0289378942563279,0.0263319801773677,-0.0317505462725441,-0.0381656489720483,-0.0055892837636013,-0.0242503507488367,-0.0278315280826995,0.00420039288587152,1.01222829044098,1.05976043072377,0.763909214279492,0.512152888744154,0.318240629732977,0.191045979724089,0.0499078806248464,0.220242609637532,0.173712517047755,0.15458359387823,0.128100672759716,0.10692267544803,0.070058483979895,0.0386848770983009,0.0113708788726994,59478.7726528316
"1194",-0.172098768390066,-0.159736758178326,-0.145137671185463,0.0238033873739731,0.01195626141315,0.0624193263903285,0.0689344509146125,0.0209186128626024,1.01202410453259,0.111509556873281,-0.00687467377020338,0.174885443320607,0.46738603088036,0.631963018704533,0.790902256144644,0.94780979667884,-0.045501685138922,-0.0604819446202989,-0.0574353599300634,-0.0488184932296993,-0.0360767198512761,-0.0177950768881664,-0.0102233455289761,-0.00079340675426736,-0.0747092434359752,-0.0632836283096523,0.0209212943873222,0.0231742227980591,0.0335556053388676,0.012900351349689,-0.0112762171293044,-0.0166040838988522,-0.0792044101672954,-0.0735166062025832,-0.0523437582648587,-0.0334963620734842,0.0357404967353971,-0.0523491111399895,-0.0196987341003436,0.00152787000093214,0.00415679810747544,0.0344433285571012,-0.0259098167851351,-0.0310733420281791,-0.0117927831997914,-0.0309303126289132,-0.0277208141276672,0.00334891642367706,0.894922062722717,1.01039383032828,0.790984634518203,0.5021012006981,0.343733816976144,0.192484764748205,0.0478135344853606,0.213438727826233,0.177624074430554,0.155042765146856,0.129955664131656,0.105760454282747,0.0715037358233567,0.039150367626476,0.011790614060428,59486.0746914641
"1195",-0.161291082578194,-0.106428497919561,-0.118177531747272,-0.0183764760323023,0.000786331281478977,0.0594949681164468,0.071272994365389,0.0169232058941484,1.0080568975044,-0.0137767396233462,-0.00292333031929406,0.233520918925697,0.486475939519987,0.632013018542716,0.786845047565851,0.949431940193089,-0.0470093849991108,-0.0466922415633575,-0.0616443027832228,-0.0514931796416138,-0.0432262436062431,-0.0232038343598933,-0.00837615559631862,-0.000756206719299798,-0.0604227863734512,-0.0484794914183125,0.00617102931190549,0.0393722377242028,0.0175202695928832,0.00798570687128428,-0.00419023060593017,-0.0162545409027982,-0.0914114555507833,-0.103472530474101,-0.058671040377084,-0.027830061210725,0.042965263700643,-0.0449111866087179,-0.021207975220407,0.0023798625299928,-0.0112351571449311,0.0289607394347896,-0.0205914783593368,-0.0261913283239711,-0.00261112601067324,-0.0241007744558705,-0.0332357334017352,0.00409528307922221,1.00324728910048,0.999783309065402,0.741673810687571,0.488721661279234,0.344683713917944,0.195573843087671,0.0473429702696157,0.217179274694825,0.178630528045658,0.155491952858551,0.131131886224987,0.106637929829984,0.0714196137146698,0.0397625847618496,0.0114589386205929,59496.1422831145
"1196",-0.126507913503371,-0.129932786426204,-0.141693436180503,-0.0244337986220428,0.00665774636240668,0.07468851765421,0.0714945454557567,0.0170331804004392,1.00824471606429,0.0935615127706607,-0.00534317775815718,0.204063837028005,0.475663882339327,0.63383543138115,0.787114224059711,0.948927382012344,-0.0553434739576156,-0.0432100878928134,-0.06399840987354,-0.071644435385863,-0.0378597592759685,-0.018790180555104,-0.00754762512845556,-0.00183607350864804,-0.103395999503896,-0.0871155437654922,0.0182698692855336,0.0502885374727202,0.0301681376764067,0.00854892923078895,-0.00923828923759446,-0.0160164738143922,-0.108598038879104,-0.0914921097303071,-0.0534710733452627,-0.0252912959265777,0.0303954536607137,-0.0499550901600572,-0.0203238939506684,0.0027753048782237,-0.0145579900583295,0.0293701870229393,-0.0238565566926771,-0.0192359674224225,0.00151478064472447,-0.0292104956993906,-0.0311115734426201,0.00450407465844617,0.906392933122623,1.0081452763476,0.77554733015335,0.495234909885213,0.33764590046114,0.195389009741554,0.0479874561028353,0.212498631354231,0.178056868591991,0.155427527861345,0.129992929046943,0.10726221229643,0.0711372723525903,0.0387393076555419,0.0113704567589739,59491.1179719564
