draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,sigma
3633,12057.190261428977,0.9984890464349673,0.027567250146182155,6.0,95.0,0.0,-12055.139991191183,-0.25464417874267464,0.6889677348841221,0.3085912484316776,0.31546432391707363,0.13441465796643245
3634,12058.586259245103,0.9992714780207768,0.025731010478064465,6.0,63.0,0.0,-12054.195408303754,-0.24989849997999788,0.7088345641519997,0.28702515104077353,0.3130538650211958,0.1356218871269049
3635,12057.243988335886,0.9852688327146067,0.027611744434291367,6.0,95.0,0.0,-12054.53982933819,-0.25262185136126597,0.728964616085348,0.26759345040212423,0.3110745323779117,0.13365773239824633
3636,12056.915457983287,0.999979960081707,0.02320372495041992,7.0,255.0,0.0,-12053.576665369113,-0.22666551686188358,0.6951565879827502,0.294118107449632,0.313818116613361,0.13507623158034454
3637,12056.4500383041,0.9990897360232249,0.027567250146182155,7.0,127.0,0.0,-12054.94006436931,-0.24673769539209164,0.6952422439472713,0.297882376154395,0.3280693041083389,0.13562778536530995
3638,12058.461200104377,0.9407429518770779,0.025731010478064465,4.0,31.0,0.0,-12057.315494470433,-0.24955218791112926,0.7090420320367645,0.28726915209053905,0.3130231253859589,0.13572134154067328
3639,12056.801181446202,0.9576333010742133,0.027611744434291367,5.0,31.0,0.0,-12056.566859932662,-0.2509413228212978,0.729024590681442,0.26741991861235215,0.31165254499873773,0.13350587958372515
3640,12056.708227851028,0.9897961906728977,0.02320372495041992,6.0,63.0,0.0,-12056.25522724136,-0.22561078313423485,0.6949030457518554,0.2943455166819573,0.3124233857562924,0.13522397344967996
3641,12055.840580164735,0.963592870325218,0.027567250146182155,7.0,191.0,0.0,-12051.000729508065,-0.2558588744647377,0.7233695044949651,0.2755498268134677,0.30253602730312895,0.13577664760593164
3642,12056.448409959496,0.9960375721292394,0.025731010478064465,7.0,127.0,0.0,-12055.285354943328,-0.23170758047842197,0.7038478090291652,0.28849291045305664,0.3043557615398762,0.135764350639239
3643,12058.541024152511,1.0,0.027611744434291367,7.0,127.0,0.0,-12056.10627529844,-0.24325406234252742,0.7134321930533557,0.2817702205131763,0.30752235811593986,0.13384423470620532
3644,12053.967880665417,0.9496753375891996,0.02320372495041992,7.0,255.0,0.0,-12051.125049619837,-0.26198141902420496,0.6750746090199321,0.3222728966192165,0.3308263727070565,0.1342259362584041
3645,12055.946518372646,0.8551020900682706,0.027567250146182155,6.0,63.0,0.0,-12053.597399954298,-0.2564050467775288,0.7293442766270571,0.2692757348291406,0.30669824442296656,0.1362131117713951
3646,12056.209419453668,0.9999339884880422,0.025731010478064465,7.0,127.0,0.0,-12055.278475307163,-0.23590666259365203,0.7028865226049015,0.2910072474927596,0.3023051875977777,0.13547418857658813
3647,12057.700496537935,0.9974515115665311,0.027611744434291367,7.0,127.0,0.0,-12056.887984226265,-0.2407458335699701,0.7221779838073691,0.27133140699175184,0.30957825158094565,0.13422103298893154
3648,12055.270202154523,0.9884190171039913,0.02320372495041992,6.0,63.0,0.0,-12052.892364135212,-0.25536735242077335,0.6769272156723539,0.3191015913881387,0.33174933694050834,0.13406354665776304
3649,12057.319842489249,0.756041845716467,0.027567250146182155,6.0,63.0,0.0,-12053.50268603067,-0.24410398079530207,0.7209620788700836,0.2738321258633766,0.3105095737714216,0.135675664840328
3650,12058.051472545532,0.9035954999273019,0.025731010478064465,6.0,63.0,0.0,-12055.345093930391,-0.23600754676017088,0.7066540332444877,0.286546415107407,0.3061372762737361,0.13497619513300962
3651,12058.792369246004,0.9948504915417815,0.027611744434291367,6.0,63.0,0.0,-12057.37274581836,-0.2541656179897897,0.7165703948638338,0.28106087656987694,0.30938845675740984,0.13421581246610026
3652,12055.728063045794,0.9782282268969118,0.02320372495041992,7.0,127.0,0.0,-12054.537028956722,-0.2576192168209866,0.6796559013325,0.317890234333505,0.32673702970692037,0.1343820416231827
3653,12055.836388713793,0.9223257807011058,0.027567250146182155,7.0,127.0,0.0,-12054.900637360337,-0.2604567765108938,0.7184838850324401,0.28158276577287533,0.3100813931668759,0.13623588989916954
3654,12058.736803780113,0.973350797123772,0.025731010478064465,6.0,127.0,0.0,-12055.0336066959,-0.23835248636829726,0.7038216868951512,0.28853933888969485,0.3166084571489646,0.13429168988386544
3655,12058.160727379438,0.9999655956658339,0.027611744434291367,7.0,127.0,0.0,-12057.13900264684,-0.23929843919122668,0.6852312774358199,0.3072194585928294,0.320896958129508,0.13409097354506677
3656,12054.255532798334,0.9779495351188696,0.02320372495041992,7.0,255.0,0.0,-12050.772735888784,-0.21875659199980813,0.7045156902489529,0.28445960200118015,0.303418717498435,0.1347873077958912
3657,12056.854831617027,0.9897487382027468,0.027567250146182155,7.0,191.0,0.0,-12052.016975762856,-0.24763696195287593,0.6772548774858548,0.3173438898221913,0.32460497569186164,0.13393211564380203
3658,12058.724413811715,0.9990367835904463,0.025731010478064465,7.0,127.0,0.0,-12057.96388283961,-0.24297308084743113,0.7078009606856454,0.28689386461443683,0.30879807071878385,0.13345821426679588
3659,12058.436043515034,0.9966852108794625,0.027611744434291367,7.0,127.0,0.0,-12057.011690547542,-0.2524461463416398,0.6916163210181329,0.3043295814845413,0.32218416647253095,0.1351710601666641
3660,12057.178440305946,0.9967923236142404,0.02320372495041992,7.0,127.0,0.0,-12052.60384218897,-0.2628567140845665,0.6955005022028777,0.3032141533068736,0.32125058803413464,0.13335981327237612
3661,12058.544530496185,0.7241821149954997,0.027567250146182155,7.0,127.0,0.0,-12053.476041460659,-0.25574548949392456,0.7128557518463394,0.28552070843335253,0.312190960621751,0.1344399594922981
3662,12057.82689059129,0.9584954891774922,0.025731010478064465,7.0,127.0,0.0,-12056.250513787236,-0.24387303716167985,0.7027009287272441,0.29142135492081395,0.315043567380315,0.13626619349865168
3663,12056.322014520312,0.9116310077639803,0.027611744434291367,7.0,127.0,0.0,-12054.65745127336,-0.24698191235109543,0.7186348228864596,0.2764527291238994,0.30911182393124936,0.13234788758322263
3664,12051.924436031026,0.8223290688574049,0.02320372495041992,7.0,127.0,0.0,-12050.781705122006,-0.2598966268761511,0.6901550964333325,0.3056790767229676,0.3319650395119094,0.13189838492699568
3665,12058.2010828609,0.9997725083218232,0.027567250146182155,7.0,127.0,0.0,-12056.386659102427,-0.2578500259871981,0.7048083491639274,0.2923736709733128,0.3237049652050819,0.13370219424174754
3666,12058.226221336357,0.8475035945121956,0.025731010478064465,7.0,191.0,0.0,-12055.739422173452,-0.2470730855323675,0.6878331984621179,0.3068993561539741,0.32054882240488364,0.13337531994446714
3667,12056.290015029961,0.9862305287220066,0.027611744434291367,7.0,127.0,0.0,-12055.290067274074,-0.25114484101221335,0.7154106989553077,0.28193003395865845,0.3103892473293417,0.13647943399579102
3668,12053.058803245302,1.0,0.02320372495041992,7.0,127.0,0.0,-12049.31137354101,-0.2362940244092395,0.6845036231865073,0.30767807339903575,0.31278875328664985,0.1371869333619554
3669,12058.536654973495,0.985988260158418,0.027567250146182155,7.0,191.0,0.0,-12055.203335510152,-0.2585157846272726,0.7150770479331184,0.2832070704286375,0.3167000457837985,0.13380125216993563
3670,12059.029521604789,0.9999434576943247,0.025731010478064465,7.0,191.0,0.0,-12057.517102308046,-0.25162469511953367,0.7096103087117082,0.2864340512537394,0.3171430993391043,0.135199026981418
3671,12058.32073978013,0.9970148276108213,0.027611744434291367,7.0,127.0,0.0,-12055.803397803953,-0.25824034497299825,0.7174116299346748,0.2803927674773956,0.3155440620777884,0.13337790135195268
3672,12055.537735687263,0.9988179580604204,0.02320372495041992,6.0,63.0,0.0,-12052.550644755249,-0.24184224590459089,0.6917223764739664,0.302398693361461,0.31644162888359517,0.13691508576304542
3673,12057.470851498727,0.9876223720234867,0.027567250146182155,6.0,63.0,0.0,-12056.577443558579,-0.2609395135695737,0.7163384463859415,0.28219645355519357,0.3197800201121995,0.13331591561024617
3674,12055.348332437643,0.9888895407299989,0.025731010478064465,7.0,127.0,0.0,-12054.528040264568,-0.22319774570199177,0.6886915879867627,0.3008302095715907,0.30829612204211115,0.13327735965291337
3675,12057.918854462645,0.8062529033478574,0.027611744434291367,7.0,127.0,0.0,-12056.411525447165,-0.2533048020636894,0.7179013015019552,0.27982892755728095,0.31133026047934964,0.13523234852728055
3676,12054.571040918234,0.9614961048261339,0.02320372495041992,7.0,127.0,0.0,-12052.136554306227,-0.24564192246233463,0.7055877780516111,0.29032045508516263,0.3110777958873565,0.13728883511747939
3677,12057.618678846702,0.9993599552983133,0.027567250146182155,7.0,255.0,0.0,-12055.558139684128,-0.23384065076246088,0.6886741398312245,0.30293231600303727,0.3128059329399542,0.13409831845463205
3678,12059.03180458917,0.9579952152244479,0.025731010478064465,6.0,95.0,0.0,-12051.794267953675,-0.2389970479373695,0.6976481101533457,0.2954429784274937,0.3146405446558531,0.1340176163183913
3679,12057.767679190516,0.8614704962478434,0.027611744434291367,6.0,79.0,0.0,-12054.47323636095,-0.24800476821285117,0.7140431333194103,0.28181055402158584,0.3115875093486892,0.13253201799936098
3680,12057.89520680962,0.9953337384852529,0.02320372495041992,6.0,63.0,0.0,-12053.714818902981,-0.24075361573286572,0.7026712015438502,0.2898621291346011,0.3181196195157586,0.13570473838907993
3681,12056.078843451933,0.954374306344262,0.027567250146182155,7.0,127.0,0.0,-12052.0284011672,-0.23083359336808346,0.6797353733431784,0.31076119905616084,0.3201035886579791,0.13532348599740704
3682,12057.263504363324,0.9862855901962647,0.025731010478064465,7.0,127.0,0.0,-12056.058676002363,-0.23250326783745306,0.7030655962406549,0.2895043890361766,0.3044099532905382,0.1348392534893643
3683,12051.378059550172,0.6380832321121997,0.027611744434291367,7.0,127.0,0.0,-12047.811415281603,-0.2674970088433084,0.7418298515929832,0.261002791601294,0.3014750095545907,0.1363085767471863
3684,12055.742252483737,0.9755625779744017,0.02320372495041992,6.0,63.0,0.0,-12054.398576808833,-0.24065625027520324,0.7040653786648755,0.2878886857963827,0.32139209550366515,0.13646008282696934
3685,12056.821723898885,0.9997509467848856,0.027567250146182155,7.0,127.0,0.0,-12054.30303993219,-0.2506044844191804,0.6822155574105416,0.3130954922609558,0.32448391224727696,0.13299513687627726
3686,12059.301324684899,0.9633519349744126,0.025731010478064465,6.0,127.0,0.0,-12054.611103365307,-0.24848433044301654,0.7072403522386635,0.2881090802993313,0.31449592734238907,0.1336288106933739
3687,12051.859052524132,1.0,0.027611744434291367,2.0,3.0,0.0,-12051.455805983525,-0.26752624754474114,0.7417267168401369,0.26086669507194815,0.3014194941485594,0.13631188525746754
3688,12056.281008449061,0.9936044678780084,0.02320372495041992,7.0,127.0,0.0,-12054.127329036037,-0.2401956433804866,0.7007007238577871,0.29249298137400365,0.3136135799581947,0.13691137474371715
3689,12058.175399989,0.9210224721327187,0.027567250146182155,7.0,127.0,0.0,-12055.71554481819,-0.25037009940871785,0.6925750694970741,0.3027661823357379,0.3237941287899137,0.1351333559608195
3690,12057.450900612985,0.9218453132520058,0.025731010478064465,7.0,127.0,0.0,-12056.577847555789,-0.24926846144691928,0.7232583704048965,0.2725756659658073,0.31414386088078977,0.13467945962458291
3691,12055.998921016464,0.7244671583766888,0.027611744434291367,6.0,63.0,0.0,-12048.366583995268,-0.26979124877523314,0.7319603588242015,0.26958138527589476,0.31283009678547447,0.13482890811159995
3692,12059.230460400198,0.9067083073162313,0.02320372495041992,7.0,127.0,0.0,-12054.786435641498,-0.245655016018832,0.7003007119466163,0.29424309195589465,0.31834691500302137,0.13437944956530518
3693,12057.442703224186,0.9735513915405722,0.027567250146182155,7.0,127.0,0.0,-12056.446374860394,-0.24092223513611138,0.7216683753277744,0.27258325040183445,0.30773577023904825,0.13346561177493488
3694,12057.366942567996,0.9767516665713369,0.025731010478064465,6.0,63.0,0.0,-12056.277016350485,-0.25034898195302074,0.7217115600970834,0.27355473609484143,0.31769664526726216,0.1347326751679735
3695,12053.597073014218,0.31736776123598476,0.027611744434291367,4.0,23.0,0.0,-12044.140212577222,-0.26690977660729787,0.7266293258233849,0.27286727328978716,0.31315737595190474,0.1344946698506362
3696,12058.988507842876,0.9618452254822221,0.02320372495041992,6.0,127.0,0.0,-12058.36294328016,-0.25423622210029595,0.7031216279374033,0.2944562114057971,0.314675306944488,0.1346833087877362
3697,12059.235961091634,0.9980884292834934,0.027567250146182155,7.0,127.0,0.0,-12056.812803871298,-0.24531527580982834,0.7126096129254318,0.2822785515866385,0.31240078869998605,0.13436358830028777
3698,12059.20729247447,0.9943633107536906,0.025731010478064465,6.0,63.0,0.0,-12056.602883936752,-0.25169438446460984,0.7131085174075594,0.2830873376155502,0.3146653824761237,0.13480957267987098
3699,12056.491816895556,0.8443820772531926,0.027611744434291367,7.0,127.0,0.0,-12050.33950354218,-0.2701778800593182,0.7146103109323537,0.2874756134389999,0.31471601253873993,0.13514678186837542
3700,12058.482297516644,0.9932939838638705,0.02320372495041992,6.0,95.0,0.0,-12057.245589532573,-0.24203833884811218,0.6960838429913047,0.29795555643945815,0.3157739048418819,0.13325864199293747
3701,12057.196558078633,0.9973268635944336,0.027567250146182155,6.0,95.0,0.0,-12057.010594198207,-0.2417643453815122,0.7189341067147151,0.2759876695592416,0.3026754000143851,0.1353614647490035
3702,12059.147770559608,0.9899519058898162,0.025731010478064465,4.0,23.0,0.0,-12059.057847584918,-0.25158093716680807,0.7125259163298113,0.28352343897163396,0.31467517667636524,0.13478268847789562
3703,12056.502085908549,0.9845453181580771,0.027611744434291367,6.0,63.0,0.0,-12055.042118983778,-0.26881145535520773,0.7185429626111957,0.28320090396171105,0.31085506369594873,0.13511819120491875
3704,12059.249215276872,0.9945920361475383,0.02320372495041992,7.0,127.0,0.0,-12057.761403076738,-0.24453264466841795,0.7051096688277267,0.2896678959047292,0.31350168292125574,0.13491467819149192
3705,12058.544209072155,0.9894783476871839,0.027567250146182155,7.0,127.0,0.0,-12055.327924336918,-0.2504034355325075,0.7069080198151767,0.2881388588339159,0.3214699736030383,0.13500419735095623
3706,12058.245580011459,0.8759434712980281,0.025731010478064465,6.0,75.0,0.0,-12057.43519659665,-0.24783079476951475,0.7100482503050806,0.28507396145791797,0.3114163262177043,0.13360599454874145
3707,12059.324576253728,0.9966592361581865,0.027611744434291367,6.0,63.0,0.0,-12055.369674759859,-0.2484837541693024,0.7130736014328027,0.28280467161818834,0.3119380835062114,0.13415450186604377
3708,12054.99534783418,0.6117906628392251,0.02320372495041992,2.0,7.0,0.0,-12054.528614623741,-0.24473177390228767,0.7041417681583042,0.2891581906463924,0.3135965670351524,0.13494648061306824
3709,12058.606855110393,0.9826077686678173,0.027567250146182155,7.0,127.0,0.0,-12057.668592901122,-0.25464019007142025,0.7060761443745253,0.29133532176822496,0.3129263368056856,0.1333614057980773
3710,12058.115165845587,0.9905872485654759,0.025731010478064465,7.0,127.0,0.0,-12056.826300173,-0.24764806673722445,0.7095126854205613,0.2847305338705915,0.3192287073087583,0.13542883299760936
3711,12055.093201309464,0.999560060278728,0.027611744434291367,6.0,63.0,0.0,-12053.952860708034,-0.2256127753620454,0.7177450312127247,0.27166639508168355,0.3078790143708007,0.13483654640511897
3712,12056.724842227759,1.0,0.02320372495041992,4.0,31.0,0.0,-12054.528623034854,-0.24553312885522488,0.7054646271973136,0.2904286086506506,0.31349226018828075,0.1350136421912066
3713,12055.889338943049,0.9101305085262313,0.027567250146182155,6.0,95.0,0.0,-12053.535156318636,-0.23301854014287163,0.6804732319505529,0.3098988339890832,0.32097046134349466,0.1359175654237449
3714,12057.421367195042,0.8778857613643224,0.025731010478064465,6.0,127.0,0.0,-12052.464155774405,-0.23822265692215286,0.714482740017458,0.27761654064526775,0.3140182306633966,0.13514871123988176
3715,12053.666037517178,0.9931228308126461,0.027611744434291367,6.0,63.0,0.0,-12051.186145134012,-0.22420627572687002,0.7144726705817505,0.2758759960536782,0.30111875235289876,0.13633097611824163
3716,12058.470397203615,0.9988422659295024,0.02320372495041992,5.0,47.0,0.0,-12056.050335757853,-0.2444941301213028,0.7012119135818562,0.2938674346260599,0.3131870791088472,0.13548826358251634
3717,12056.99784398744,0.9016313677237177,0.027567250146182155,6.0,127.0,0.0,-12051.516587187582,-0.23418731447808605,0.6966678222756759,0.29445763722967344,0.32018097128713907,0.1351192673897358
3718,12058.687640247781,0.9791310872047216,0.025731010478064465,6.0,63.0,0.0,-12056.11658817995,-0.24568024049589574,0.7102399903928781,0.2853944107173951,0.3106905900386659,0.13503132766117856
3719,12054.295583532881,0.9903677055017603,0.027611744434291367,6.0,63.0,0.0,-12052.213194291418,-0.22105236068898568,0.7119044612169202,0.27672011412837694,0.30684530472623456,0.13552330867025245
3720,12058.78277304478,0.9994768051661473,0.02320372495041992,7.0,255.0,0.0,-12058.158240504226,-0.24622919632815835,0.6983514975691021,0.2965343369161778,0.3143982877484199,0.13532566815185396
3721,12057.19873309789,0.8812890303247546,0.027567250146182155,6.0,127.0,0.0,-12053.78122899795,-0.23839517234535754,0.7038013413893922,0.28855457542726426,0.31115362830096177,0.13518498095012288
3722,12057.748400429411,0.9878095607095955,0.025731010478064465,7.0,255.0,0.0,-12055.583018107847,-0.23755838135805854,0.6866235641563324,0.3049711409616458,0.319409312787705,0.13420113088025465
3723,12055.068997884833,0.6494565616664147,0.027611744434291367,7.0,127.0,0.0,-12048.87999497958,-0.242827205017733,0.7260335341872007,0.2704822230044319,0.29894014534684543,0.1344207435401182
3724,12054.744374433672,0.7196266038251173,0.02320372495041992,8.0,255.0,0.0,-12053.794111231642,-0.25652990653298474,0.7174231023018882,0.28203192290866486,0.31068087448798865,0.13334424811174084
3725,12058.288255772359,0.9553307710825777,0.027567250146182155,7.0,127.0,0.0,-12055.21817379203,-0.2390569246459338,0.714482309835583,0.2791642789572124,0.3080797882647654,0.1335878403185478
3726,12055.617008771631,0.7228907563756266,0.025731010478064465,7.0,155.0,0.0,-12052.239912591467,-0.24707252587833106,0.7063389947262205,0.2902930497396831,0.31267306454215943,0.1335577185161035
3727,12058.152642248844,0.9872027194244407,0.027611744434291367,7.0,127.0,0.0,-12054.154537252853,-0.2489812502198215,0.6993401688304313,0.29682920913478034,0.31738467707751133,0.13419826048213543
3728,12055.689630310208,0.9881855409063881,0.02320372495041992,7.0,127.0,0.0,-12051.899567932764,-0.22906730994795263,0.7141396241389293,0.2766379860838732,0.3038966893381244,0.13328562557800308
3729,12057.623947800015,0.8663516528580042,0.027567250146182155,5.0,47.0,0.0,-12056.385998381753,-0.24438365973152593,0.7131986151954584,0.28277832571475603,0.3068982647909856,0.13371041548454746
3730,12055.872721460417,0.9999478521047799,0.025731010478064465,6.0,95.0,0.0,-12054.347835686563,-0.25026760645028223,0.7006708236363974,0.29636328424885633,0.316476564538054,0.13322414104793948
3731,12057.7502791302,0.843732445335605,0.027611744434291367,2.0,3.0,0.0,-12056.270649869819,-0.24946183597392346,0.6991104802553989,0.29564766733910014,0.3172713848989375,0.13423429028301775
3732,12056.008316308873,0.8232372638893145,0.02320372495041992,7.0,255.0,0.0,-12051.729089839833,-0.2521383625521906,0.7259235628871684,0.27140159690369225,0.302642483651234,0.1350253298376692
3733,12058.723831659772,0.8571473960260287,0.027567250146182155,5.0,47.0,0.0,-12056.144632734287,-0.24586386476035102,0.7119872843612582,0.28339895441748203,0.30785838414452077,0.13396597218087442
3734,12057.015797100586,0.9995772101441099,0.025731010478064465,6.0,107.0,0.0,-12053.073277620279,-0.249306187275021,0.7047787611212986,0.29009091809219467,0.3162770782659256,0.13256388858614154
3735,12057.737408940526,0.8450899991442771,0.027611744434291367,5.0,43.0,0.0,-12054.027899986057,-0.25872268706536,0.6973237228257817,0.30150894640879733,0.31642984363494847,0.13510203078575933
3736,12056.863447108495,0.9988485039768441,0.02320372495041992,8.0,255.0,0.0,-12053.29378467971,-0.2502983256579398,0.7215869425783674,0.27605102486082045,0.3032152444209076,0.13308987340777154
3737,12058.18155211705,0.8746406589560004,0.027567250146182155,5.0,43.0,0.0,-12057.193734140745,-0.24295404291217548,0.7150132072693095,0.27923911067968477,0.3079445866827709,0.1337907492892314
3738,12057.674606237937,0.9994444220613676,0.025731010478064465,6.0,123.0,0.0,-12056.609500848148,-0.24850983547544944,0.7079462985358349,0.2875992381162792,0.3180332046620324,0.13298826295733968
3739,12058.929176579431,0.986946633107257,0.027611744434291367,6.0,127.0,0.0,-12056.83526176673,-0.2520635207958944,0.6972446963855313,0.2994851590279893,0.315154674831246,0.13401388755829355
3740,12058.666735631625,0.9704023108468806,0.02320372495041992,7.0,127.0,0.0,-12055.24274396477,-0.25445076943049827,0.7011757049249345,0.29583136595742837,0.3197804957211202,0.13511528227912217
3741,12056.58633533931,0.9951176638976965,0.027567250146182155,7.0,127.0,0.0,-12055.259047777063,-0.24025025861530697,0.7265346998909027,0.2675180422902168,0.3076866422417558,0.1346992157216882
3742,12059.02154665736,0.9999737486123437,0.025731010478064465,7.0,127.0,0.0,-12055.915580250497,-0.2510623505063263,0.7037593699846001,0.2915645975993616,0.32005945175237677,0.1336890130543761
3743,12058.441610593705,0.9554093761935224,0.027611744434291367,7.0,127.0,0.0,-12057.501137463394,-0.24188238308005164,0.7026475853352863,0.2906145434004959,0.31849048363413324,0.13330868261733053
3744,12057.90076566428,0.9998111848042406,0.02320372495041992,6.0,127.0,0.0,-12055.242262487855,-0.237452112907159,0.694335448801326,0.2976553506695973,0.3166581442693079,0.13301182929233596
3745,12058.840775656314,0.9929396034493616,0.027567250146182155,7.0,127.0,0.0,-12055.711407521505,-0.25159909949877385,0.7027987509754784,0.2939459788302531,0.3135704273074985,0.1353237258920075
3746,12057.629722843007,0.8854355345045642,0.025731010478064465,7.0,127.0,0.0,-12057.163201556259,-0.2566768773180144,0.6979695881848734,0.2990280231491671,0.3179645060323581,0.1349877037059154
3747,12056.502717957912,0.9998091163085416,0.027611744434291367,7.0,127.0,0.0,-12052.456388424023,-0.22836758437446167,0.6839155427769542,0.30565344075636003,0.31962984445774634,0.13371817028265193
3748,12057.623072688852,0.9999710709983113,0.02320372495041992,7.0,127.0,0.0,-12056.398815373619,-0.24666593027087808,0.6900621983922737,0.3045767691895898,0.3196983594988916,0.1326450208316774
3749,12058.55222865869,0.9153840171868154,0.027567250146182155,7.0,127.0,0.0,-12057.337336668978,-0.24793045320148344,0.6924214572324967,0.30187198932661136,0.32159429076016505,0.13378962941256398
3750,12057.694919761749,0.8298561398909223,0.025731010478064465,6.0,99.0,0.0,-12052.587503487122,-0.25650382454334375,0.7006382237520774,0.29649115726502717,0.3163274923024389,0.13503548609857288
3751,12058.986931863652,0.9948424409732141,0.027611744434291367,7.0,127.0,0.0,-12054.681175270336,-0.24991465523136497,0.7072878995229875,0.28925628660013886,0.30996679786459713,0.13395292971391026
3752,12056.214592183576,0.9448759164482822,0.02320372495041992,7.0,127.0,0.0,-12055.069945814506,-0.24566345427007583,0.6896920026038564,0.30380405550463174,0.328037235625253,0.13314029401061697
3753,12058.58706314132,0.992513040526845,0.027567250146182155,7.0,255.0,0.0,-12056.35047779062,-0.2499298951864034,0.7115634747510987,0.28466847023922665,0.31466050896144665,0.1333248495305347
3754,12058.257355762014,0.8863923015258401,0.025731010478064465,6.0,87.0,0.0,-12055.612170973853,-0.2530587355137366,0.6973241503681149,0.3000957328733547,0.31603077473381475,0.13391944083827373
3755,12057.94256230437,0.9164574224181271,0.027611744434291367,6.0,63.0,0.0,-12056.80344635837,-0.24885950318563946,0.7108901103993269,0.2863725642885241,0.3061914807070991,0.13441391237762407
3756,12056.456419792827,0.9650540508184714,0.02320372495041992,7.0,127.0,0.0,-12054.714802646044,-0.26422924421724847,0.6976232339619516,0.3017581114011856,0.31749340547089117,0.13466604929466935
3757,12057.586631167916,0.971958918971628,0.027567250146182155,5.0,39.0,0.0,-12057.304584498244,-0.25626778809696327,0.7128463070936734,0.2846434149439882,0.3123902853067198,0.1329775813204735
3758,12058.85575671608,0.9989446296719572,0.025731010478064465,7.0,203.0,0.0,-12057.792795118423,-0.2476420024587844,0.7013692339019141,0.29431746308072504,0.3157431103744669,0.13501474580618988
3759,12057.887564758532,0.9997345104996542,0.027611744434291367,7.0,127.0,0.0,-12057.007322001353,-0.24847008679078283,0.6942601897307616,0.29949829330759237,0.32530449394831806,0.1341303370516185
3760,12056.53961498904,0.9642192957460537,0.02320372495041992,6.0,115.0,0.0,-12051.36235295563,-0.24549030747139133,0.6973303439072047,0.2992592631965897,0.3068382030699013,0.1339627215503742
3761,12058.203758584143,0.9796359506375457,0.027567250146182155,7.0,127.0,0.0,-12055.75149391722,-0.24038541964594068,0.7159069123361185,0.27861984632101877,0.30526284456361535,0.13442092622232088
3762,12058.618531024511,0.9303618909156202,0.025731010478064465,7.0,127.0,0.0,-12057.37557417108,-0.25539522838176626,0.6980066433311585,0.2988565449577459,0.322662342888149,0.13463961526646434
3763,12055.90476497589,0.8960771348710902,0.027611744434291367,6.0,63.0,0.0,-12054.393253199425,-0.2559839471317361,0.6848013679128445,0.31208933511709913,0.3234735242328903,0.13245929651120855
3764,12047.53062298189,0.9999886578218778,0.02320372495041992,7.0,127.0,0.0,-12046.051929714871,-0.261025536354949,0.7262220846708922,0.2709107575884013,0.32378026131163035,0.13851924428506132
3765,12058.24241035465,0.9473335350069785,0.027567250146182155,6.0,95.0,0.0,-12054.98092127562,-0.24519084769869023,0.7158926996603611,0.2801394603666126,0.305858168848082,0.13433786933037642
3766,12057.052515186104,0.9873356985614831,0.025731010478064465,6.0,63.0,0.0,-12056.749576983115,-0.2602767330718081,0.690090027460329,0.30790478719059267,0.32610125544372,0.13512711066430444
3767,12057.796560345376,0.9848324567943474,0.027611744434291367,6.0,63.0,0.0,-12054.657565850643,-0.25494910317759634,0.6907149608000391,0.30627442454204235,0.3212523792822653,0.13318650897026893
3768,12046.192372018899,0.9733484891033914,0.02320372495041992,6.0,63.0,0.0,-12044.047758925823,-0.2699872203791746,0.7304390204606994,0.26922354837151047,0.3233543761318494,0.1386720601066688
3769,12056.889973016157,0.9820457028740949,0.027567250146182155,7.0,127.0,0.0,-12055.856485751838,-0.24630616111512005,0.7262149019044241,0.2698694835054227,0.30165274003646064,0.1341385770732128
3770,12057.308840675074,0.8374809918424512,0.025731010478064465,8.0,255.0,0.0,-12054.67715602353,-0.25699214411403976,0.7011846989487975,0.29522669757629044,0.3215281050384016,0.13537604219130744
3771,12057.553874821791,0.5384955605377963,0.027611744434291367,6.0,123.0,0.0,-12050.955204334685,-0.24965811092333295,0.7088608508308051,0.28555430006146043,0.323994630356339,0.1342045189256505
3772,12047.426822737101,0.9959109374261605,0.02320372495041992,5.0,31.0,0.0,-12045.42139728073,-0.26977421279378816,0.7307368175825525,0.2690707970082066,0.32183127404951223,0.13845272938954126
3773,12057.446159948793,0.9522101443560019,0.027567250146182155,7.0,127.0,0.0,-12055.11271765109,-0.25823307190956996,0.7188218294229008,0.27839846749059194,0.31816173852388924,0.13547901596543263
3774,12058.338341597559,0.9997696547355718,0.025731010478064465,7.0,127.0,0.0,-12056.692133739227,-0.25244908140432337,0.6953827552891932,0.30175700152564494,0.3154994280058307,0.13499432936047914
3775,12057.852332124283,0.936818002124163,0.027611744434291367,7.0,127.0,0.0,-12055.480153514654,-0.24797520404349566,0.7221380280681523,0.274639159672317,0.30415110263920964,0.13463357081021654
3776,12051.623251665578,0.88404731076744,0.02320372495041992,7.0,127.0,0.0,-12042.567337739101,-0.2679935147342244,0.7324321244326226,0.26995904635574114,0.3037709663707157,0.1371592838696926
3777,12058.4746801147,0.9908816820763452,0.027567250146182155,7.0,127.0,0.0,-12055.921262208567,-0.24744786486234324,0.7088068720297936,0.28665355904365236,0.31453332575241677,0.13570787718444727
