"","alpha","beta[1]","beta[2]","beta[3]","beta[4]","sigma","lp__"
"3390",-0.443160363956913,0.904482458848047,0.145916770248613,0.50151211550653,-0.0614887056790094,0.268522142713165,14874.3058286793
"3391",-0.444614330191965,0.908158214221974,0.139949994207204,0.498881621188909,-0.0579053140051833,0.269442063315879,14874.8478794398
"3392",-0.45652489359837,0.911659839686875,0.141540691178728,0.511594132049428,-0.0637879310112111,0.269161303913793,14876.2678324682
"3393",-0.466974965781492,0.906979889633418,0.150647732368838,0.524155038949648,-0.0684512677292643,0.272090656897847,14874.772035758
"3394",-0.470145586552412,0.907452445896293,0.149414583273249,0.529916083541362,-0.0685004218713507,0.271492071423629,14876.0064076364
"3395",-0.467960159820965,0.912832448056078,0.143496797343935,0.519621842193017,-0.0655736547799109,0.270560607726916,14874.8303326227
"3396",-0.464147857926664,0.908013053038174,0.14834795294714,0.525864458968182,-0.0685502650240892,0.270869106306654,14874.9751509755
"3397",-0.507480618870434,0.911942601279215,0.155312063781951,0.561054639143046,-0.0767737767968133,0.268713027338824,14871.3891235671
"3398",-0.49323871282051,0.912520432390697,0.153478435444445,0.556382225169097,-0.0791526114574348,0.269255336878259,14871.7664613257
"3399",-0.502524729518298,0.911577976425715,0.15302799472751,0.561624885187181,-0.0762222035985745,0.268631239717906,14873.4723322533
"3400",-0.495475088444885,0.910554974326551,0.1567797370123,0.554106306915855,-0.0786604104763992,0.267749513632648,14872.7165947228
"3401",-0.498798520752397,0.911180504782643,0.154829557452964,0.555672842555488,-0.0770029978316629,0.265361324435076,14875.9741322621
"3402",-0.46726358128196,0.909936322649566,0.146132167690531,0.525650216404793,-0.0671603420972887,0.267664878819369,14876.8146452851
"3403",-0.501316787097778,0.911076138124998,0.1551549153154,0.558827729265718,-0.077125290604283,0.266489183335769,14876.0515825477
"3404",-0.488151694373081,0.907416023530077,0.155108463190002,0.548651557125455,-0.0744064503132956,0.263821867317761,14875.331590559
"3405",-0.499566979637068,0.911812447164896,0.155865746370853,0.560358681655874,-0.0799497552147665,0.271894846725766,14873.4061560349
"3406",-0.503513643719169,0.908580469916763,0.156748124775871,0.560786997426639,-0.0760445541236545,0.2637441290874,14872.3626295342
"3407",-0.495749080407896,0.90807232211052,0.158022075139213,0.55961849937078,-0.0790813670309573,0.262941229609008,14872.6357127681
"3408",-0.498344278969046,0.909565577993416,0.154851144852067,0.560714971253411,-0.076805174832481,0.264134819213722,14874.234346398
"3409",-0.491037496668894,0.908449184443622,0.155917151215867,0.553586103592825,-0.0770249232004173,0.265069797230111,14875.5433791157
"3410",-0.446307932681458,0.912870535089252,0.138637500560368,0.502538702736765,-0.0626777204273261,0.27101130035174,14872.7281193946
"3411",-0.442700962081181,0.909846651225561,0.141209405519517,0.498582144162707,-0.0615779107851831,0.26846917709015,14874.9641200046
"3412",-0.455638214706515,0.909484411514209,0.144970086344757,0.512215860710001,-0.0656690852790966,0.265446743133281,14873.2083004644
"3413",-0.457030046070184,0.909424993789052,0.145249589266731,0.512243861797693,-0.0654047543549636,0.265414031652864,14873.8939801213
"3414",-0.460807261165792,0.912847228429206,0.141811697344393,0.518209870884806,-0.0661716650742743,0.265984091917824,14873.2052578703
"3415",-0.488032370767059,0.907505364973632,0.155137982395096,0.549042904397679,-0.0749093834614294,0.270191988288677,14874.8462381197
"3416",-0.50741979136228,0.909692073843941,0.159247964473807,0.568000767064533,-0.0807006495656432,0.26538106258376,14874.5064953519
"3417",-0.503472735483283,0.911900229592565,0.154616116417059,0.565260090520423,-0.0789016118052645,0.266222336249837,14874.9335891026
"3418",-0.499204510455317,0.906459174474877,0.158305147863546,0.561743889055716,-0.0771312844434342,0.265718478858495,14874.9186966749
"3419",-0.475354407482296,0.912053735541578,0.145198839035996,0.530712890271304,-0.0675958305598057,0.269908217658355,14875.8306477706
"3420",-0.462207437541173,0.912165901604022,0.141267716990437,0.517463741261896,-0.0638441346110125,0.26564349065727,14875.3901375342
"3421",-0.449740921093683,0.907018132269921,0.146048763232554,0.506032214980012,-0.0636873173057505,0.266181440028412,14875.2861616301
"3422",-0.487801985705332,0.907560994719441,0.155055785370237,0.546262829796739,-0.0738707396354771,0.269574395774027,14876.8874830606
"3423",-0.487917760956017,0.906672317345061,0.155932010433596,0.551046779636168,-0.0752678074436049,0.270178936497466,14875.8156769544
"3424",-0.488047088396228,0.906502433324325,0.156172048933393,0.550940519061302,-0.075160687867775,0.266837546481759,14876.3716002019
"3425",-0.404296463351163,0.90870488993688,0.129318037453898,0.453612601683668,-0.0466191940763237,0.269304433392441,14870.9784494818
"3426",-0.426995249824802,0.91152769907123,0.133409444182354,0.477245251719737,-0.0538183292859729,0.264625093362095,14873.2068228469
"3427",-0.4296970133226,0.910419053298256,0.134760753217517,0.482760394494892,-0.0549374814848401,0.26440804903833,14874.2553153229
"3428",-0.496611762085548,0.908706855810625,0.15664461039852,0.55754070128205,-0.0774109374441253,0.271223429926981,14876.1979836813
"3429",-0.488479844813567,0.910817739057102,0.151175854464765,0.544681418360578,-0.0724988588972227,0.264816070424042,14875.874025557
"3430",-0.463385336695434,0.907857449414785,0.147057620770047,0.520384046437926,-0.0656785284349817,0.268215628826039,14877.5534002466
"3431",-0.474986913974455,0.910773047924098,0.148154301776014,0.530446328729301,-0.0691715653878598,0.268293915506794,14876.6708909373
"3432",-0.476089525139739,0.911304688316419,0.147735723559436,0.531497023921325,-0.0695769766173722,0.268344241790295,14877.5628041212
"3433",-0.477151952893787,0.909932686755708,0.148727050118615,0.534177931448361,-0.069542535426086,0.268450990745905,14877.7347220984
"3434",-0.497406927583147,0.909023458194534,0.157853263363534,0.558467320806651,-0.0789868900072629,0.268999174874767,14876.1114801312
"3435",-0.499539451945702,0.910327156989997,0.156382720933793,0.559297504075041,-0.0786884774204969,0.269801671540634,14875.9137946359
"3436",-0.504652852772847,0.909582153466891,0.155787823510734,0.565319643664943,-0.0769470711702276,0.270366793279329,14873.1474270315
"3437",-0.517721938300607,0.907131874614254,0.163339966420025,0.58153409291759,-0.0830230413624816,0.269483300522025,14873.8014447714
"3438",-0.524365723355851,0.908828869328015,0.163348045131176,0.588180992737219,-0.085054679661006,0.267818847692722,14874.0631104897
"3439",-0.447194881236796,0.906175144466425,0.14351735866552,0.506518642035827,-0.0609426099054552,0.268029805003089,14875.3100703505
"3440",-0.449225138916348,0.910357256262119,0.139672384541237,0.504730080400907,-0.060624633121336,0.270068868711768,14875.0265045623
"3441",-0.422714186993503,0.907701038603785,0.135358485211975,0.479264395712133,-0.0539501762240019,0.270945342337553,14872.1745884123
"3442",-0.442772527829261,0.910306028190984,0.139042811065585,0.500730916533679,-0.0605876112163382,0.267285904672981,14875.9961526452
"3443",-0.442747315228855,0.91034240650199,0.139069528541341,0.500360373398094,-0.0604513326121805,0.267275536532421,14875.8869674496
"3444",-0.504642413600892,0.91063215642364,0.158320999536805,0.564161496081124,-0.0805830802237707,0.270035653353884,14874.9266977929
"3445",-0.500719160828705,0.910987184128167,0.157254202942336,0.561061355794269,-0.0805631364306413,0.269845990816945,14873.8887500875
"3446",-0.513276524933089,0.910985564348028,0.156496591331365,0.569919440363072,-0.0779675307107686,0.268966381958084,14872.1720513811
"3447",-0.511420562040686,0.911046592429765,0.156007962140803,0.570737218733301,-0.078407758766794,0.269100301899186,14873.4451706751
"3448",-0.506783110219772,0.911097894368451,0.15720888977132,0.565577324372995,-0.079969678235333,0.268525595073609,14875.8753162475
"3449",-0.516157047291908,0.909206580645847,0.161447298347893,0.574230566835144,-0.0817022841441131,0.270283750334553,14874.4941752466
"3450",-0.508016633777327,0.907513508951167,0.162459522341797,0.572846563071024,-0.0833150950206005,0.2695514850495,14874.0374682495
"3451",-0.521789591467778,0.909631328119845,0.161227717773109,0.585630542899549,-0.0836337401951197,0.270248074323827,14873.01724714
"3452",-0.518000937895014,0.907436026602488,0.165752884794872,0.583139096008967,-0.0866348166823308,0.271705851964899,14871.7346041105
"3453",-0.470207332046558,0.916356741900569,0.141521394082472,0.522426450433683,-0.0678256879262154,0.265329977705428,14871.9947804585
"3454",-0.476804006846293,0.902159347606726,0.157077575862171,0.539378478906516,-0.0711296165940294,0.271667841316669,14869.5018866015
"3455",-0.491292194878482,0.905212398256938,0.158244755990681,0.554082592821805,-0.0757343028194919,0.268512680016075,14875.4393761212
"3456",-0.515873770943548,0.907727982927372,0.164825927738908,0.581039267357844,-0.0858712886671615,0.267220368248124,14873.2267789293
"3457",-0.517573231384008,0.908030500997645,0.16417948590003,0.578098662919641,-0.0841005352469665,0.267191466552658,14874.9602012776
"3458",-0.471473571426145,0.912752350195762,0.145332741395906,0.529261904758153,-0.0695226595698313,0.267161514642253,14876.1924323905
"3459",-0.476952995946465,0.909692746612878,0.148739107578695,0.535161684064618,-0.0696461588383725,0.269461377061057,14877.4203589446
"3460",-0.441058990765763,0.909370504789171,0.138646246998755,0.496480771680349,-0.0582816537063762,0.2706331784465,14875.7085640368
"3461",-0.437369127579474,0.908968225302068,0.138773601018484,0.493642829469331,-0.0584411098729072,0.271278768608573,14875.3154436372
"3462",-0.45873545374165,0.910763654735753,0.14288230422543,0.515933944758176,-0.0648191574086678,0.269564362106574,14876.3281400757
"3463",-0.45756202626245,0.908565669366266,0.144453630811547,0.515447624277831,-0.0643674576344998,0.269733264691395,14874.9363601196
"3464",-0.448698455763083,0.90969302496864,0.14131903355604,0.502547721015896,-0.0611147708163163,0.265800130512459,14875.7260462863
"3465",-0.454837885478509,0.911799283777165,0.140915340412398,0.51039123944145,-0.0635211792395323,0.266896173480059,14875.4596564698
"3466",-0.456033809242948,0.909633958443557,0.142985501723872,0.512553525245046,-0.0631393978614296,0.26781412954648,14876.9125955775
"3467",-0.483406986809706,0.909794340895898,0.152542873820158,0.542677222344587,-0.0739296031834324,0.270091961186773,14876.9009863063
"3468",-0.483496217703162,0.91040356711734,0.150004620519301,0.541074213513517,-0.0713557506967382,0.267328375686651,14877.509876296
"3469",-0.479286221194069,0.909977753963122,0.150644612586713,0.536962796367787,-0.0717596495304173,0.267365237128497,14878.0039040545
"3470",-0.465066101095258,0.909866818101371,0.146523122640191,0.52156461583879,-0.0671299710764761,0.265956281410703,14877.566807382
"3471",-0.466665726859415,0.909797212298355,0.14577277640989,0.523274985538882,-0.0662691542884195,0.266035155545492,14877.4174095338
"3472",-0.485140638730026,0.910312682997993,0.151779712015094,0.544734533688954,-0.0738941919579683,0.269635081836276,14877.2872243939
"3473",-0.471768288462342,0.909171062460735,0.149114948291947,0.531146832353027,-0.0699278097536259,0.265095531525948,14876.9704743773
"3474",-0.478072328538892,0.908780442978994,0.151483775219738,0.535156080571025,-0.0711065767220009,0.265329734465897,14877.0049806683
"3475",-0.466779552713139,0.91146869767099,0.144884269376359,0.522146583080159,-0.0667368675131182,0.269231060871281,14877.3860832053
"3476",-0.465998314017869,0.913111177061402,0.143438234306096,0.519708931064694,-0.0668534599587916,0.266008351878033,14875.0462914836
"3477",-0.440636740413412,0.907526481706522,0.140574853985128,0.495549092561445,-0.0581694071716178,0.267032921983029,14876.0204534068
"3478",-0.449813121697431,0.914036486306716,0.136840734316929,0.502470409192316,-0.0606256293985035,0.267725632349863,14875.2704471553
"3479",-0.445163951550612,0.911004013640313,0.138737121469641,0.499110839548878,-0.0599275213909722,0.270253965467174,14875.5700717245
"3480",-0.442938457762117,0.911124755284545,0.138288076186375,0.499590129278701,-0.0601905967561537,0.270399436273682,14875.3354550183
"3481",-0.459585295907898,0.909540213937467,0.145196437957184,0.518916196084231,-0.0663058530987248,0.267093783147294,14876.9644917058
"3482",-0.473746330119333,0.907647003730348,0.15196811467978,0.534848655501072,-0.0718298198596582,0.267467873264925,14876.6371472519
"3483",-0.473737825397091,0.907523137308359,0.152484928072022,0.535316333347814,-0.0722700171320018,0.267273345122943,14876.0672608841
"3484",-0.492185542709247,0.91076210411715,0.153993655187281,0.549346309148578,-0.0757832873522875,0.26834890490267,14877.1588821683
"3485",-0.4489410871883,0.908935853455211,0.141886049850778,0.504505524689437,-0.0612515404339579,0.26582621849975,14876.8139609985
"3486",-0.451272576841159,0.909359258520095,0.141814966150698,0.503000208716363,-0.0603170774310835,0.265947767439858,14875.0827894208
"3487",-0.470759697530949,0.909794782431514,0.148400510655832,0.530578576833135,-0.0699390717377626,0.26566759692651,14876.7188748081
"3488",-0.488260359186673,0.907681232887371,0.153399479842828,0.551686743503398,-0.0736120292258428,0.267527039396831,14874.8988172784
"3489",-0.483332060043395,0.907118336395425,0.15495220653812,0.540866428885532,-0.0729103500375437,0.26836806750284,14876.3364498625
"3490",-0.49277196413308,0.911230869203238,0.151971813350323,0.548133042485553,-0.0735346095215759,0.268453509934605,14876.5058047714
"3491",-0.484264545046706,0.907592904214965,0.152786456564888,0.545876051527312,-0.0726634093499458,0.270675864020218,14874.8593040694
"3492",-0.475501836685458,0.90996478278046,0.151285834866747,0.535679389094018,-0.0732735406725109,0.269728588900366,14874.9134934032
"3493",-0.44901792934406,0.907126590279702,0.145905145357406,0.504889472800226,-0.0636565951947464,0.269194741708096,14875.043843291
"3494",-0.448807642806276,0.907437892655601,0.146079408379982,0.501812147945682,-0.0631504659358468,0.26928943086009,14872.6219776345
"3495",-0.487410828578292,0.911886314305106,0.151409597660702,0.541276517389987,-0.0733754410447325,0.26791222277292,14876.027936188
"3496",-0.487462901568803,0.912915810338624,0.148988941544922,0.548735057653302,-0.0744461431081173,0.267278695236448,14873.3435054142
"3497",-0.429588501433383,0.906551849689519,0.140377857283021,0.480590453694054,-0.0561062974694425,0.269501148151852,14870.4359966161
"3498",-0.453194035083769,0.913333584871133,0.137085731801623,0.509718805076001,-0.0614333612323735,0.268400484539268,14872.3228420028
"3499",-0.467640112804045,0.90608770682941,0.149209709851685,0.523611283328618,-0.0656050969767087,0.263535698655594,14872.4061268108
"3500",-0.460733832852251,0.907142225903796,0.150366170616226,0.522174359663547,-0.0700308815583994,0.263079183579538,14869.4840765273
"3501",-0.464131570649796,0.907310409714622,0.149311436156851,0.52325809423756,-0.0679535618982135,0.263594297408842,14874.3915809794
"3502",-0.46768160604357,0.913792928706257,0.143033644734797,0.522237074411453,-0.0669477295148699,0.266113553319539,14874.3478758748
"3503",-0.466260832561953,0.913695563350902,0.142668203663294,0.520968454533246,-0.0665308961446417,0.26745309378654,14874.8505772184
"3504",-0.485275100145828,0.906430208924307,0.154480678985685,0.5439066625048,-0.0717963806340983,0.270916356456492,14874.2014840677
"3505",-0.4823433739921,0.906546748847567,0.153563866996493,0.544882037238795,-0.0722911945305049,0.270637513728199,14874.8944334747
"3506",-0.487907610475456,0.911526249302422,0.150067072386202,0.545837213890516,-0.0729115709246038,0.265597562610272,14875.9287428074
"3507",-0.481099131026428,0.914322295757682,0.146901563979256,0.537516656308269,-0.0721896574985289,0.264849256890726,14874.3323400545
"3508",-0.453615128628976,0.905358468788514,0.148195587479342,0.517956027367236,-0.0665716199547438,0.264199971356455,14871.0452094476
"3509",-0.47089406776089,0.914010854648843,0.142839124935296,0.525115656672138,-0.0666360807896655,0.266606019807811,14871.3620762004
"3510",-0.451378988612686,0.908966163718461,0.143244764872958,0.506100252877622,-0.0620025206400903,0.270347838644837,14873.2172924336
"3511",-0.477795219065952,0.912647890755712,0.147509765037347,0.532653483531588,-0.0707931417453365,0.27122205926328,14874.6247104399
"3512",-0.480802142662431,0.912861801796846,0.147880244855522,0.532720536490424,-0.0703038082416496,0.271187423410234,14874.0867776687
"3513",-0.478712540690685,0.905076440135904,0.154251802974803,0.543490051611146,-0.0723173316850272,0.270433817085428,14873.8361799348
"3514",-0.488095913340503,0.908380805863548,0.15381320884848,0.549568380848145,-0.0743686697125797,0.266677034288577,14877.1009334049
"3515",-0.471472407813685,0.90634734069886,0.152307306207461,0.533376358036933,-0.0708540940346088,0.266381182120515,14875.9152723554
"3516",-0.470172415892405,0.906605311519139,0.152213457303764,0.532594717882998,-0.0712490193898646,0.266414600069275,14875.1853474342
"3517",-0.511593557112322,0.913681216157339,0.155295694870381,0.572302115422774,-0.0811709545035343,0.267847263241307,14873.9241536115
"3518",-0.409569960482847,0.914338115519489,0.124619314345624,0.457099376367647,-0.047213380102381,0.270835218126918,14869.4657537813
"3519",-0.40047920334314,0.907063816176949,0.128633976243684,0.453346593196783,-0.0450981401895767,0.270382965008914,14870.0134115209
"3520",-0.41619160250879,0.9094164974846,0.132856083129954,0.4710776505156,-0.0523828239686051,0.267585929530283,14872.8517063299
"3521",-0.438580542944758,0.910684451426638,0.137777008003659,0.491516038218871,-0.0579971071513808,0.269231185391122,14875.354732888
"3522",-0.519043061426614,0.910697926173833,0.160881994341724,0.579358101516171,-0.0836016819657284,0.264572251565827,14873.9554884538
"3523",-0.501606870587197,0.905906903974413,0.160981853087881,0.563790098720854,-0.0792705281024032,0.270958241920515,14874.455633572
"3524",-0.502377046204096,0.90648181913783,0.160618799022564,0.563252964734291,-0.0791282950708576,0.269532770156495,14875.240160319
"3525",-0.499999824575279,0.904438285602897,0.161658159416725,0.565468594766332,-0.0794359483448388,0.268780287712656,14873.2603504247
"3526",-0.453392280799059,0.90475778993706,0.146826012073776,0.51576228873833,-0.063847119276718,0.264854585595089,14872.7744373063
"3527",-0.448126698261869,0.911325900085575,0.139275851287656,0.501853062024871,-0.0605377327809992,0.265550656652249,14876.3387055218
"3528",-0.450838980303042,0.910699360354749,0.138348987804909,0.504354369091268,-0.0586743457277142,0.264958499534719,14872.7347746534
"3529",-0.446277257695284,0.911211942232985,0.141461821388818,0.502883595525399,-0.0637843924953751,0.26622311560246,14874.0109569425
"3530",-0.457734215957203,0.906424592380046,0.144126759125928,0.515479334814823,-0.0612229067762586,0.267165572246243,14871.9058643277
"3531",-0.451210994473666,0.906729037912992,0.144302207736909,0.511868249640158,-0.0628641718660807,0.267415470600801,14875.5928688323
"3532",-0.47890326744679,0.91293310073988,0.147647608074881,0.532174845366485,-0.0704899732932854,0.268024216531132,14876.1762955517
"3533",-0.477673471730839,0.913430482608038,0.147156209380334,0.532926807088075,-0.0713838447358114,0.267955605926552,14875.4648700291
"3534",-0.456367128902212,0.909796653416177,0.142809020719111,0.512484345556181,-0.0632802705006808,0.26751627832747,14877.2490170048
"3535",-0.474176033156233,0.910843489631036,0.148128546162014,0.530888103435507,-0.0701106824843421,0.267348706124004,14876.2948267622
"3536",-0.473767991196522,0.909745362917609,0.148411931390962,0.530870966853648,-0.0687689768166411,0.267486441096707,14876.2984160381
"3537",-0.513429614711522,0.91049413362561,0.159967184098504,0.573968988766122,-0.0824703340734297,0.26768355872323,14876.1911027291
"3538",-0.518615980778551,0.911398712283057,0.160671087330026,0.579283182341317,-0.0839124378832906,0.268347906876473,14873.745924041
"3539",-0.481747058673976,0.908602554084746,0.15363433132584,0.540746058339603,-0.0737948391456699,0.268878267675635,14877.0410060982
"3540",-0.47782199047866,0.90714238377685,0.153621140592107,0.538118202630251,-0.072653458571,0.266181953428299,14876.6094461675
"3541",-0.492014098018072,0.909281982259599,0.153179754960635,0.552791487296231,-0.0743653318311256,0.267184183302265,14876.6296272099
"3542",-0.492593695934411,0.909720754758129,0.155143518235991,0.551207964718052,-0.0765060260625461,0.266126439657306,14875.8653772622
"3543",-0.496868898901276,0.910112986938888,0.155197999582874,0.551266510112265,-0.0754164461838569,0.266175180624953,14874.9608219852
"3544",-0.49617737979506,0.911243916107917,0.15453466034973,0.549180800113621,-0.0754198765568717,0.265620303176851,14873.3992355263
"3545",-0.491441741461554,0.905939009898666,0.158008580794433,0.559271246792522,-0.0780560828083888,0.269049842659297,14872.1603766318
"3546",-0.487690147685903,0.908120260959669,0.154176481091773,0.541970322098712,-0.0719960503241005,0.268011355312903,14874.0088037539
"3547",-0.483002108584139,0.908419578446058,0.153045489841318,0.542736394141506,-0.072754802162096,0.268096079169493,14874.4254410285
"3548",-0.466811963224566,0.907324167778544,0.149596044103038,0.5268928964951,-0.068470149923687,0.265941324720302,14875.9571262529
"3549",-0.463147041426223,0.908087141422142,0.147902662609236,0.52094057226882,-0.0668744007204426,0.264558845496461,14875.3588901597
"3550",-0.469264701268274,0.909729658153944,0.146555667255551,0.526133643559001,-0.0668817264420572,0.269827410459067,14876.6893358483
"3551",-0.468960945750195,0.910461874395137,0.145264491200055,0.525978411885885,-0.0665851563666819,0.26940532819655,14876.9837069969
"3552",-0.480213117404363,0.909284874580944,0.152444176911183,0.538246951265471,-0.0729357619900274,0.265540790119804,14876.5512198054
"3553",-0.473826174899808,0.910589199166551,0.147151330885312,0.531716507669625,-0.0687768898881035,0.269454290530404,14877.2077429197
"3554",-0.472912380519845,0.910217428770632,0.147601457092289,0.528710568088152,-0.0684372184207271,0.271597164068057,14876.083664222
"3555",-0.477630075865228,0.907054422253282,0.153184633273912,0.53804983593055,-0.072262439823197,0.269756438997186,14876.070168695
"3556",-0.498239271481179,0.912756163588982,0.152266936334411,0.556201619698898,-0.0763604964367141,0.264205527274057,14874.5942127904
"3557",-0.487695691663609,0.905917193303097,0.157903851999198,0.54858471152171,-0.0756933620848454,0.270399222145401,14875.1093749249
"3558",-0.494218348790552,0.912667670097987,0.150424844268838,0.552030795050155,-0.0742093841607915,0.270594171014612,14875.0962057517
"3559",-0.49493166679573,0.91390324708745,0.150336082916129,0.547650136603523,-0.0739242718239187,0.27062217705901,14873.6611918141
"3560",-0.48639312840323,0.912932447688977,0.149877260691946,0.540045209665671,-0.0728937344021602,0.269529997047245,14875.6367997583
"3561",-0.456987035875048,0.908516318378146,0.143439992307756,0.513793928317526,-0.0626296482549142,0.267847686815182,14876.5252979366
"3562",-0.442678718880257,0.908072665836815,0.143033148595168,0.499133090439814,-0.0620106312789538,0.267878622692039,14875.338304918
"3563",-0.4445405148432,0.907603081494628,0.142116275901458,0.501778896910748,-0.0604625776530844,0.268136500011385,14876.5654598369
"3564",-0.445036313921432,0.908304939403581,0.141494220383756,0.499992790654375,-0.0600632967020161,0.26995291492226,14876.2709908218
"3565",-0.439457491553939,0.910484466552014,0.138563956605018,0.492548036933734,-0.0588032386540732,0.269933958626045,14875.9884324463
"3566",-0.474343268179525,0.907523821084517,0.149273346633737,0.534301097190038,-0.0682807019406557,0.266274243826702,14875.7053887514
"3567",-0.473480592333864,0.907413293988756,0.149375540387582,0.534519615444818,-0.0684599898538175,0.266307905672296,14874.7395017075
"3568",-0.520106585553508,0.911312047635525,0.16192881098994,0.581033234865471,-0.0854367289245912,0.26791253801493,14874.6358626526
"3569",-0.51865462248357,0.909574965060838,0.161510358874777,0.579703584863999,-0.0830438668530257,0.267672075608139,14875.5855904191
"3570",-0.509043915294103,0.909694147910175,0.158602289758313,0.569901325076839,-0.0800208395700597,0.270527571138046,14874.1383803759
"3571",-0.526960303022393,0.908938339044456,0.166094464426881,0.588748649873035,-0.0871615403383866,0.272004971251072,14871.6259383671
"3572",-0.484928825573658,0.910239781944755,0.151803512771678,0.542182656589191,-0.0728545865184028,0.263391909243405,14874.7071578874
"3573",-0.495557451094284,0.909866865405121,0.154789983111984,0.556223662751665,-0.076475073887675,0.267735832632805,14876.6828201152
"3574",-0.501952303959689,0.909129523638369,0.157976176176665,0.565591403166383,-0.0797332073156113,0.268423430386277,14873.9457867271
"3575",-0.511161541419493,0.908452103925525,0.161744632601502,0.569238991102774,-0.0816212527364851,0.266126825577622,14872.7376988349
"3576",-0.511357274545122,0.908649546907003,0.160456827976385,0.569150943009344,-0.0797560910236675,0.267622664599316,14872.6179208499
"3577",-0.472766515242997,0.912570518974476,0.146139012880769,0.532129790736458,-0.070812842388671,0.268914123713523,14873.8428051177
"3578",-0.472513990499306,0.912584407757598,0.146300936158617,0.532420844145219,-0.0706894513583129,0.268912668798117,14873.9246307528
"3579",-0.487428932006326,0.914018641823749,0.149161256039274,0.542921458694814,-0.0741944637698493,0.269207069171487,14873.0915169763
"3580",-0.487384472020289,0.914495410960258,0.147848423950385,0.54303451985031,-0.0729641423021728,0.270552094752052,14874.6333992184
"3581",-0.487223029394913,0.914645028560174,0.14800170015813,0.542768193597049,-0.0732609828161046,0.270502064565046,14874.4392878508
"3582",-0.47960892390914,0.908228506514547,0.152353214749047,0.534906509346516,-0.0709577349064206,0.269564028930172,14876.0364276179
"3583",-0.481281913906215,0.908150229065191,0.152489419909301,0.543529394031124,-0.0731773678003832,0.26923884562933,14876.4173438891
"3584",-0.489658208361018,0.907685296191035,0.154729508491944,0.54572376895404,-0.0728557488600329,0.267957815330955,14875.611054476
"3585",-0.490780419200224,0.907548129263071,0.154131177152962,0.548768754201759,-0.0726394845461241,0.267719495054606,14875.3415039442
"3586",-0.487245645831868,0.90725827808026,0.153920637978081,0.54831064563647,-0.0730705489650156,0.267635656869628,14876.5911842878
"3587",-0.486162673211854,0.90695754627532,0.153423670139829,0.551097282725271,-0.0735033908009093,0.267817455712775,14873.5303655226
"3588",-0.48944408521517,0.911532403715435,0.154024142685668,0.551732841142153,-0.0783896211476321,0.267124627510173,14872.5413114717
"3589",-0.495597187866574,0.911968003850643,0.1527944726044,0.551328254173107,-0.075256174684396,0.266489835129856,14876.2926300661
"3590",-0.43915834744804,0.905468484731219,0.143151547143375,0.498003921584068,-0.059837772416868,0.269359993844849,14874.8364089382
"3591",-0.445237613209644,0.906569015848998,0.143741044790151,0.498484469975633,-0.059944269525763,0.268968645499031,14874.4829762946
"3592",-0.444405941586085,0.905963414281172,0.143314072774286,0.501602985877969,-0.0600711782120507,0.268842025764978,14875.4719865924
"3593",-0.448239424862684,0.90818243495874,0.143495189779007,0.50480085247648,-0.0626098697676203,0.268742523344163,14876.1164912407
"3594",-0.47676293902438,0.911775452835029,0.146082828565857,0.535104309224389,-0.0693741690029416,0.271076293581112,14874.0338271664
"3595",-0.483008201537602,0.912271198477903,0.147768192828526,0.53667484588988,-0.0700074412734927,0.269393469900718,14875.5827462831
"3596",-0.457436900213722,0.906778236374132,0.145531332099767,0.518783397273669,-0.0643122067081805,0.270378360703059,14874.5588364635
"3597",-0.493537496702701,0.911377277244672,0.151704823828534,0.552111013420397,-0.0744558807619262,0.26630972758642,14876.4393126047
"3598",-0.492113474097118,0.910626202059166,0.151925618461627,0.548840985078264,-0.0733365441510629,0.265034279222834,14875.613258169
"3599",-0.486313601140018,0.912313418197014,0.148850511403888,0.546037176856692,-0.072926438411575,0.263624248609934,14873.7691923567
"3600",-0.450176896928784,0.907111466041965,0.143143271434591,0.508526541691551,-0.0612229151635457,0.267272698244289,14875.7504084088
"3601",-0.459180588573303,0.910096300767787,0.144996872358697,0.516707776281985,-0.0663820266520605,0.267950024393682,14877.0058733086
"3602",-0.438469170448572,0.911478450333603,0.135856623332563,0.489150445335311,-0.0563381008047311,0.265023982178357,14874.179556466
"3603",-0.422937365665221,0.907765023226988,0.135419751977758,0.479955133019499,-0.0540366083303096,0.270317692290277,14873.8146948402
"3604",-0.448774062982922,0.910903548391537,0.141079442649356,0.505816899287039,-0.0629255252863387,0.266420865578236,14875.9534490738
"3605",-0.46994066429772,0.91037498481028,0.146873917503733,0.524960234824609,-0.0674029024867812,0.267409762206204,14877.3235147852
"3606",-0.470780589910247,0.908992704663191,0.149223457275672,0.526718032010665,-0.0688570750907885,0.267351594501441,14877.4314270401
"3607",-0.473503193684052,0.909703580921172,0.146791702880328,0.532082158082221,-0.0676177719297778,0.266912484283079,14876.0620859361
"3608",-0.465392826300393,0.908279384285604,0.149886311649701,0.520767824388001,-0.06874926196224,0.267335606570162,14874.9001354268
"3609",-0.477525821895372,0.908744951355145,0.148889207740346,0.532761100906044,-0.0679028479948311,0.269512334086963,14874.4687313816
"3610",-0.445748578254979,0.909189168767847,0.142645309453857,0.498896188303499,-0.0614679144017384,0.269981060459226,14874.4647888056
"3611",-0.458503124134774,0.911389770736847,0.141075406822898,0.509667625132024,-0.0616330821165234,0.269292201125299,14874.3418624507
