"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","gamma.1","gamma.2","gamma.3","gamma.4","gamma.5","gamma.6","gamma.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"1298",-0.13425513682842,-0.146202431543019,-0.0925609826039127,0.0302773563731227,0.0393338433845501,0.0819397103495892,0.065813125317579,0.00988831074444511,0.985767585451205,-0.0345726089705232,0.0304742723507661,0.162546179182368,0.447903281325785,0.622485387265249,0.78299709542281,0.946805265545461,-0.109907786991559,-0.107706955642743,-0.0613486700931451,-0.0357330627275569,0.0317891845625996,-0.0524118811275389,-0.0182702444399035,0.00291075091410234,-0.0119527703250182,0.0226398488827547,-0.041069533852182,-0.0291992649646958,-0.000508758771836327,-0.0324232781173068,-0.0275514328222133,0.0045167217554185,1.02206275254163,0.950894639937387,0.795086156147274,0.509565975387874,0.34615097987639,0.198063065485416,0.0499981627498012,0.221676896541883,0.181296764260862,0.157347124983127,0.13167234612,0.108341407233266,0.0709923788973788,0.0393253342857609,0.0117776837998363,59134.6013982079
"1299",-0.178134166201139,-0.127366782482331,-0.0899797623458549,0.0328066634360312,0.0520708212872868,0.0728494479205268,0.0615351016781766,0.00824808383299443,0.996484048851559,-0.0345437651473593,-0.0440815268231058,0.215038013448682,0.44122163324636,0.633687552229559,0.778132278653592,0.949446841487962,-0.103285448264712,-0.109838298429665,-0.0649392335441943,-0.0530574132468313,0.0306873358409673,-0.0546473911318609,-0.0192575144068762,0.00270254560877461,0.000218870342537509,0.0282280292170105,-0.0348820956894156,-0.0335444249639933,-0.0097955802140528,-0.0288331470669796,-0.0307835514729228,0.0041603328341124,1.01639354562327,1.0241175437136,0.744815736620019,0.513338014276111,0.337392942749372,0.205673805688407,0.0478472932496645,0.220386226059318,0.176383967593158,0.154500637236899,0.129299070807431,0.109125324061958,0.0707149943389339,0.0395817878913042,0.0117148157323976,59131.9635319831
"1300",-0.169708466778004,-0.144561536969264,-0.0743764975077413,0.0275663751073685,0.0325549413145305,0.0777803353942532,0.074127742032045,0.00934003726544836,0.99201333062789,-0.0241798918146617,-0.0334791903130735,0.214142967418364,0.435154912176218,0.627478118938782,0.777880398473778,0.946946615791476,-0.0826618231017095,-0.110409915656529,-0.0702618579348004,-0.0544781620973109,0.0344230281803126,-0.0521510416352346,-0.022002339728656,0.00270794419831145,0.00329788428164765,0.017076793689047,-0.037500137696221,-0.0417381487092257,-0.00968497294221585,-0.0328430512533095,-0.0315182114175701,0.00466607601737977,1.01148186552649,1.00963699783012,0.747280870810377,0.526839691618207,0.342182205168097,0.2021507259299,0.0501130043640639,0.216416420944679,0.180446836683078,0.155598543348522,0.131823734205656,0.107930481648333,0.0718667209861607,0.0395134395391932,0.0115131777053936,59138.6927720394
"1301",-0.135477919729008,-0.144381829397634,-0.0897374464775293,0.0299546654034922,0.0535188624822494,0.0708153724066874,0.0797335800234372,0.00922391334273053,0.986967696988862,0.0678602859435558,-0.0182256947807664,0.171132637507518,0.446367362923116,0.640352824836432,0.775018006458911,0.948684197995966,-0.104346264547986,-0.10132949266239,-0.0711587538858906,-0.035009312195723,0.0207527626168727,-0.0522838147137877,-0.0248969308964546,0.00271384846005888,-0.0129925953878093,0.0173239655380798,-0.0417815585036969,-0.0364997762054569,-0.013832580620556,-0.030142739974466,-0.0344729388544259,0.00402165481503753,0.920620258986384,0.999322565422224,0.788010875449924,0.509151198345571,0.330553267235233,0.203575832355338,0.0482636692633239,0.212279254484337,0.178692783834618,0.156061789140999,0.131913649590925,0.106211154836031,0.0707374921798758,0.0395855492116326,0.0115500192925044,59134.2253147989
"1302",-0.171712262265341,-0.120689560994976,-0.0981314861157406,0.0527763023573603,0.0283804529391752,0.0667902026119559,0.0770918057118276,0.0110348230974525,0.996284609096519,-0.0733528304112492,-0.0142857314364491,0.179165695729095,0.440863902106324,0.630023747191839,0.777142977660185,0.9464599852202,-0.100080580534659,-0.123004668536169,-0.0638792683197456,-0.051069214905762,0.0307625176043461,-0.0502598777296489,-0.0254428029683835,0.00202540987012816,-0.0156770548184496,0.0120554609752941,-0.0261593552246436,-0.0467545306866163,-0.0122292252277862,-0.024397408528242,-0.0338139660033807,0.0038886442598621,1.0556708471358,0.995488410630037,0.773646902297143,0.523149874593473,0.342259218397405,0.201875002419495,0.0501652307643136,0.212233426705409,0.179166180203167,0.156697356025278,0.131880492436736,0.107112748507949,0.070068848811131,0.0398377367935138,0.0117845662790309,59134.2649029485
"1303",-0.176817326263336,-0.12417530786481,-0.111176374064189,0.042684166909609,0.0475755604873353,0.0764466125696445,0.0749300394651853,0.00828781507909578,0.999563638942216,0.101040199884068,-0.0373273654449003,0.162696126490201,0.426407767345333,0.624209378960076,0.778357811517373,0.94910212528933,-0.102899192869825,-0.110836603673376,-0.0583074921931902,-0.0493166346359547,0.0292846880939443,-0.0530816250447898,-0.0222005986829311,0.00398560562922923,-0.0263936216831347,0.00809090368340076,-0.0314038674445531,-0.0393598817804463,-0.00511271161756983,-0.0304051263440643,-0.0318203964364674,0.0046779959811525,0.880760006699295,1.02231040228176,0.79476939745088,0.530610658737378,0.346388662655975,0.201223315120154,0.0480303652735264,0.221342971708807,0.182887768574155,0.157680068488145,0.132058565920163,0.105844183122937,0.0707832922779961,0.0401194103205416,0.0116543959899109,59131.0709438148
"1304",-0.218696248174659,-0.144331900266163,-0.0974335245445304,0.0555752082069909,0.0428572265995727,0.0763592093158219,0.0697559131738573,0.0118716312865016,1.00900670889849,-0.0905678326416934,-0.0076432836645939,0.167853865363636,0.439602837910149,0.617742486141218,0.780355422495608,0.946420759623676,-0.0996828519690802,-0.100553630489853,-0.0650817882006556,-0.0610101698052418,0.0331916955599667,-0.0477315460762208,-0.0223984350485659,0.00239837835914993,-0.0071474362183555,0.0232989516327738,-0.0422545325523371,-0.0455419308068201,-0.00937850457014029,-0.0270185254865566,-0.0324638524916339,0.00397652941112104,1.07743358488239,0.988586618548017,0.786440481342317,0.518882806758396,0.351600467278731,0.200812181426567,0.0498712880439072,0.219326442631552,0.180262052186311,0.155394384827026,0.132388410446939,0.106608430940295,0.0707153674869792,0.0391718707611884,0.0119497275895773,59131.8053642126
"1305",-0.169286726510075,-0.127794254511595,-0.105085825177817,0.0446035546922661,0.0384846605371147,0.0815564874678751,0.0711603799339069,0.00971027681686573,0.991871890638066,-0.0701109896905548,-0.00603225384982159,0.204187631951002,0.454374248457875,0.621710044191902,0.781710888125983,0.947671479277424,-0.090919108004152,-0.101749921050186,-0.0711825132311956,-0.0507911066852313,0.0277501508487331,-0.0551380170642669,-0.0240709475442063,0.00281077437820208,-0.00190294736258574,0.0217977644735345,-0.0298607950532992,-0.0373814763737831,-0.00905718784793149,-0.0281379258828814,-0.0333685159498237,0.00445461735396679,1.04975935236068,0.990393041180491,0.75193820425774,0.505040380195775,0.346557329450762,0.198964095218697,0.0492576836090457,0.219237782743883,0.179434986104061,0.153303856212323,0.12913084500583,0.107254735431707,0.0706180121981553,0.039877347098853,0.0113806397355047,59138.6167842479
"1306",-0.131376606182098,-0.115720379462349,-0.106709439108139,0.0364787312592833,0.0314088501096138,0.0944946079237151,0.0652964482575299,0.0111038353828719,0.984157867990577,-0.0506261298692418,-0.108416832792841,0.172733636503698,0.467364636903711,0.617811304911552,0.782770808898559,0.946437332165914,-0.105005606199904,-0.11959997896008,-0.0578057490871119,-0.0421664977999724,0.0243254657451631,-0.0551755157191005,-0.0220359893910909,0.00189630017101485,-0.0100164879973728,0.0222791847855364,-0.0387569155858001,-0.0383741533706783,-0.00798426623922479,-0.0331767531943896,-0.0317225195255442,0.00383007538440969,1.03117839247083,1.09193396334248,0.785181490645134,0.494469034042452,0.346678702440476,0.199645821255104,0.0501707769133046,0.220421453837558,0.179388144673026,0.156620740073645,0.131506770471119,0.108260272385594,0.0702706897814279,0.0386982100034422,0.0116537688467504,59132.2750467043
"1307",-0.165448184788366,-0.147990315706646,-0.0965418771016034,0.0380927791352829,0.0322535869095392,0.084272217362286,0.070707637861616,0.00848034381972163,0.992946507470981,-0.140918418806999,-0.0140348120049483,0.19932549093707,0.452574779893279,0.630499928053756,0.783513102544197,0.948203407525389,-0.0885405681411504,-0.0950324339061619,-0.0620587133275043,-0.0432538985050414,0.0293452688662735,-0.0559975165096383,-0.0230723722435265,0.00409805126318066,-0.0111193654852622,0.0292313930905009,-0.0372706196383126,-0.0403474570348089,-0.0105641086362704,-0.0295817386757525,-0.0319288773374903,0.00452735360348161,1.12865796426513,0.995574317715127,0.756970946325871,0.509136492989615,0.336841908257568,0.196608447462322,0.0488357617859724,0.214750550297508,0.182474282095284,0.154877412729882,0.12900187432835,0.107981994791942,0.0724498754770752,0.0387468580831574,0.0118067238862678,59133.3980795387
"1308",-0.185458839782523,-0.130410194952055,-0.102598827264406,0.0232645213408223,0.0267214057715116,0.0749833295754983,0.073805694214384,0.00881142289444632,0.997276645881237,-0.0514323884792559,-0.0497227635246147,0.20439380131662,0.456250029777787,0.62531268729654,0.778919119325472,0.94818076621742,-0.085828164394029,-0.10544065883642,-0.0670934596678147,-0.0343470381013087,0.0336314958176269,-0.0522402150722759,-0.0244032338182357,0.00336436413706598,-0.0037400035848389,0.0176812103983851,-0.0326836819313112,-0.0207013987532272,-0.00406038884390491,-0.0299363815376637,-0.0311950137649609,0.00478680394770029,1.03488780428327,1.03464584896079,0.754785096384469,0.505778397040243,0.34483054703882,0.200943955703663,0.048794004256262,0.218305208921403,0.177378446218916,0.15604578079561,0.134328233839902,0.107475157072509,0.0691774782017976,0.0398314892737771,0.0117811831684525,59138.7105345346
"1309",-0.207403579809175,-0.149092438677695,-0.101003838078132,0.0274662231973316,0.0452098670769625,0.0696164039618562,0.0736003973705776,0.0096910290659863,1.00557571592018,0.0320259426567449,-0.0467601780907231,0.177460414534808,0.444497852530555,0.623923741768722,0.783015169894909,0.94863545339024,-0.0958908632689702,-0.0990922547673082,-0.0627309794820316,-0.0403799632572285,0.0266936094385784,-0.0528052173239338,-0.0260164766216663,0.00290319573953122,-0.00665643426264217,0.0335884639299461,-0.0255674196825158,-0.034981052488858,-0.0109342185057608,-0.0276790553341941,-0.0346000995295612,0.00483188976940068,0.955858823539458,1.02786959779461,0.783942094457085,0.512997958023332,0.34781538656612,0.197589119609138,0.04810625619805,0.218809920782551,0.182060429543335,0.153987897022475,0.132593199750433,0.107023912263091,0.0702339504513683,0.0402429559687179,0.0117026457472426,59134.2022291067
"1310",-0.214882720151824,-0.137697749140026,-0.0947537729284618,0.0570372568982057,0.0269308778168077,0.0772705986099418,0.0689483861961937,0.00836944642838364,1.00739138385117,-0.0447091747297298,-0.0333631805765175,0.18924452751047,0.468229258931953,0.617060615788061,0.783321236881304,0.948132185876654,-0.0846318956637098,-0.104414049465932,-0.0698146458939668,-0.0518649811047131,0.0328243915847351,-0.0537445650471325,-0.019818019415751,0.00328414439776682,-0.000439892418112228,0.0189617955718856,-0.0464075597110831,-0.0474571233426016,-0.00600877437889574,-0.0242987325241287,-0.0301236813684519,0.00489324342011306,1.03114740621114,1.01746374675859,0.76359483070791,0.494171008934173,0.352330121663767,0.197517936304487,0.049017129545489,0.217497287438517,0.175921328310717,0.154540188196316,0.131681663755217,0.107962135397906,0.0711400665690686,0.0388992673605354,0.0117532317328055,59134.9029629295
"1311",-0.195521697229667,-0.128923212422713,-0.120971234698853,0.0532876803759306,0.029952428391303,0.0791263070883109,0.0724655420799308,0.00993547493959118,1.00145198914039,-0.0490124643266098,-0.0276398470634242,0.18756519244908,0.422296003169746,0.625326438048638,0.788479971011519,0.947407693574244,-0.0887520509200607,-0.103558040912881,-0.0539193366535552,-0.0516871575063873,0.032863678171186,-0.0531795408265199,-0.024715601760247,0.00232808236537608,0.000550017410971006,0.0207207115382646,-0.0283219311001649,-0.0449806816428634,-6.25445452566409e-05,-0.0271540273890534,-0.0343586908827272,0.00409809821870414,1.03020877441579,1.01522962005567,0.765994804439889,0.539765547192962,0.343441354449442,0.191397443918007,0.049520482853991,0.220591781403638,0.18064440263655,0.157412917482661,0.131059068570653,0.108852219380794,0.071602640568745,0.0395134655009607,0.011793969493284,59139.2701782467
"1312",-0.194095114811024,-0.0946434701927944,-0.112913305395955,0.0176451479794882,0.0480992935251755,0.0685779058504432,0.0744500068225462,0.00976926534716555,1.00155993531087,-0.0564696976376524,-0.0169165413070158,0.200453040663754,0.441952154577117,0.639831868426708,0.781452303865383,0.948192189355537,-0.0898792417563882,-0.132157121830602,-0.0650200137758001,-0.0406707632394444,0.0310782908840194,-0.0548242857643785,-0.0244508165963323,0.00281177272126791,-0.00324306727876021,0.0142573809570027,-0.0180466707930715,-0.0364316790657191,-0.00222717633192553,-0.0301912566180903,-0.032115696023669,0.00361542620710071,1.03129210631507,1.00289929950916,0.762817618105493,0.515077347562985,0.332481746247109,0.198360027069775,0.0487069680314582,0.21918700702391,0.175627497723181,0.153194684320872,0.130045524426695,0.107839825748556,0.0707354633516219,0.0397163550245134,0.0116251610794918,59129.7619788934
"1313",-0.178220058388628,-0.158553794476803,-0.0985601158301501,0.0552628839821077,0.0508476364786674,0.0834701774380293,0.0719423419858292,0.00810204939362119,0.994647038670602,-0.0120144009094186,-0.0319907513138389,0.183009292130799,0.455095515621083,0.633577441509074,0.775426007003725,0.94827073431945,-0.0904394114055363,-0.115326200874204,-0.0724350182659904,-0.0431984545334305,0.0234294944187832,-0.052435187877364,-0.0210160774491724,0.00325029853185056,-0.00667014390081367,0.0141128091733508,-0.0346420792057761,-0.0402881091733414,-0.0100012423536592,-0.0322888973346124,-0.0296828024975413,0.00435364036176605,1.00650780535383,1.01445768577955,0.768251495108709,0.500494815616943,0.333811678597382,0.205022982310741,0.0492090092229135,0.220840969073824,0.176812491981411,0.156653734430047,0.131563284569778,0.107871204524395,0.0705749985439191,0.0399019304349177,0.0119213300332271,59131.5798407948
"1314",-0.191389436807115,-0.171250399497436,-0.111746296643978,0.063778926599411,0.0428264937723542,0.0872790280853081,0.0725105486503105,0.00756303432413875,1.00052479460375,-0.0232649597842087,-0.0717661385506891,0.185976174546623,0.455672921604708,0.615265123813628,0.786984652776879,0.948800652619312,-0.101978298064318,-0.088093567811895,-0.0648579131600206,-0.0525842834673384,0.0323150390141478,-0.0539874355510912,-0.021882156893134,0.0030698227688698,0.00368456892328571,0.0364447880415214,-0.0257302019443484,-0.0374634292206008,-0.00625961015832039,-0.0288569166964326,-0.0328747273910626,0.00447511319849557,1.01522649663658,1.0578116280213,0.763855325321495,0.501303070193953,0.351610927118858,0.192705895654571,0.0485985798982288,0.213255397100145,0.179896048481544,0.156080849126449,0.134620382562593,0.107914520469548,0.0697935680859223,0.0380610033195748,0.0118198720873618,59123.7632166253
"1315",-0.183252808705932,-0.147361280263773,-0.080281319843917,0.0123570860588877,0.0450529462666126,0.0793738985888955,0.0617844279799129,0.00838440441803015,1.00050482526647,-0.058150989509328,-0.0569818614346181,0.223553181008149,0.435518499926207,0.62540058418666,0.789942695343307,0.947533658163078,-0.10724722631691,-0.103873561129619,-0.0811450902159756,-0.0443402418832728,0.0334736720848962,-0.0528839834854904,-0.0230410438943938,0.00318404743238236,-0.0102380072596505,0.0302280007145285,-0.0507704126437881,-0.0399813007943172,0.000512517528788522,-0.0303184122742547,-0.0302221464861185,0.0044691234148914,1.04594085137039,1.0368405271753,0.741442259714716,0.521690869687363,0.343024535325491,0.192874400898749,0.0497342858212588,0.219895180585034,0.178466310925281,0.157443934315282,0.13206040361917,0.106028220028727,0.07152750777673,0.0383308438270391,0.0118382440853148,59129.9365788174
"1316",-0.177622742395868,-0.156861041093109,-0.0958246585289814,0.0564187853472422,0.0531351784144461,0.0837149687815415,0.0708795595436122,0.00918168092824295,0.995082290953601,-0.0145216269296908,-0.0331082680593521,0.183490548859158,0.455259004247906,0.633213258686298,0.775967733677137,0.947948862640502,-0.0903924558487267,-0.116977942682607,-0.0719570555754371,-0.0430932095602224,0.0234354918292102,-0.0521457590487371,-0.0212165348463459,0.00249113085810962,-0.00652403255030425,0.0137541255090147,-0.0350317291094997,-0.0413075241407637,-0.00833995615181625,-0.031840821091047,-0.0297559922465675,0.00421761596972584,1.00618470391825,1.01456619519349,0.768350283725637,0.500689000976406,0.333562581403618,0.204504565837687,0.04908987848577,0.221003196214255,0.177185122637606,0.156280030576392,0.131436010773205,0.107754211444592,0.0704261143414684,0.0399034764459587,0.011896410586239,59134.2229073139
"1317",-0.168305751530528,-0.127543129673651,-0.0918342373957935,0.0606547600696585,0.0322665691271413,0.0861956358281113,0.0689587947124276,0.00824022844039637,0.996561549382492,-0.023044865418091,-0.0636630480947651,0.166353762510886,0.449337974525721,0.630408654806122,0.782175665947743,0.947980186803372,-0.106868287914786,-0.0990768701757136,-0.0694290308900335,-0.0562233753820098,0.0275321624345804,-0.0553409552835931,-0.0240149950227903,0.00280243832511527,-0.0194217555722964,0.0162713668315508,-0.0435131102911093,-0.0397684119277174,-0.00344503419827729,-0.0336466351075745,-0.0319734980936668,0.00543953970916294,1.00401944571123,1.04479561897867,0.786637928521961,0.511680350200235,0.336871149374621,0.199400574511397,0.0493314873801338,0.217178290103996,0.177307107867948,0.154967357683632,0.131332777224933,0.108201669256058,0.0697321623748833,0.0395942128630677,0.0117052458640724,59133.4749723409
"1318",-0.200556301563218,-0.149193843664658,-0.0932395835182694,0.050059961663357,0.056064174515528,0.0577418722898778,0.0681582490797235,0.00968778432019044,1.00217995114281,-0.0592748669224189,0.00911308296559135,0.157014383737961,0.424847333790235,0.642060056549365,0.78400185385286,0.947768438818588,-0.0952627524791606,-0.108915030892079,-0.0758630678032574,-0.0475596016404316,0.0196219838486493,-0.0517841401167842,-0.0242297521710265,0.00246230016954905,-0.00346986703112163,0.027372519981906,-0.0272775215504084,-0.0389234524018671,-0.0133699316219668,-0.0266935994955791,-0.0312541692590876,0.0039684080807643,1.04744559234301,0.972658527693145,0.797246638892559,0.530995777799591,0.33186036866878,0.197362784237137,0.0491153398400154,0.219565455599261,0.179482437777881,0.156331145231961,0.131844399853879,0.108451320427224,0.0716785003862491,0.0393184600669949,0.0115778111872935,59134.3666744677
"1319",-0.187739948257748,-0.133609157084374,-0.093202860207979,0.0232401950204099,0.0609862392460811,0.0678398202728416,0.0755435473499024,0.010137349482868,1.00088796917263,-0.00928396130168073,-0.0271422422955507,0.162601246376087,0.424512435184524,0.636513082624346,0.777691572730692,0.948642060996492,-0.0902592793781091,-0.11369516107439,-0.0652773674835645,-0.0470857281443047,0.0239854315202084,-0.0481442887738765,-0.0223317945044052,0.00240172753828393,-0.00709957878920332,0.0136372922287209,-0.0353863286541737,-0.0413423190340753,-0.00982796165440203,-0.0250972512736587,-0.0326387170880695,0.00361056960495043,0.996424502381444,1.00855685191768,0.80020331857031,0.529627985524892,0.334934918470088,0.201679936804364,0.0481621656964626,0.216239188396542,0.181223487574113,0.156773530777915,0.130131158863959,0.108883474268512,0.071954946363544,0.0402107822849993,0.0118320487471683,59137.6046960934
"1320",-0.189396276054163,-0.134047681667505,-0.0974277914559612,0.0559924777089078,0.0480309744748286,0.0727650155420776,0.0641320989281044,0.0093408987371296,0.996968672227007,0.0680593753486681,0.0164329384785191,0.155322779650219,0.444799316223558,0.640426570007162,0.784233817438781,0.948842140980297,-0.0800636181979855,-0.109985121276223,-0.0719435645331019,-0.0408705561433105,0.0248922228578047,-0.0529708719020928,-0.0208706415604147,0.00288038662040757,0.00702072465753156,0.0152800409368576,-0.032614482033738,-0.0376455098226002,-0.0149682491105207,-0.0288055203791128,-0.029472507364279,0.00379751645550039,0.917403152918316,0.965325659014337,0.796733081238443,0.513587742207629,0.330116058466892,0.197884549080655,0.0481490669827602,0.222810036569545,0.181975929921219,0.157851529396463,0.131531326083466,0.109936182418492,0.0710424576453296,0.0387613245458476,0.0117646373182464,59136.4366021156
"1321",-0.142861765997154,-0.143537496626944,-0.0785264087311288,0.0463990706796154,0.0524290432247151,0.0692848867041511,0.072919430055136,0.00961696947599208,0.986219846000381,-0.0829111238532674,0.0784791538976683,0.209457066412895,0.432316308913565,0.628545010449172,0.782162837367311,0.94839587590911,-0.103113321468935,-0.097938338209773,-0.0689565836998235,-0.045354847556911,0.0295695724634901,-0.0496887445595871,-0.0229539499223506,0.00325486303413098,-0.00694865793759348,0.0299449119465696,-0.0344509613297025,-0.046128350008608,-0.0113469254364065,-0.02573903736914,-0.0323652117985785,0.00487567063963207,1.0670958238694,0.897527584165785,0.744948836487699,0.523562824792432,0.343245889357897,0.197506265286689,0.0483885886749869,0.213846330789228,0.178088408874296,0.15679530206598,0.131451165451252,0.108053613764501,0.0714886777372181,0.038704940782043,0.0116614999548671,59133.0841242
"1322",-0.162002833066785,-0.127150969843141,-0.0897055257791723,0.0665927090392959,0.035118860837998,0.0887576699834679,0.0687556432749184,0.010881421495102,0.99456955123756,-0.0265121086124469,-0.0316996365593843,0.163210789893078,0.437611575315107,0.628042548353129,0.782915560363402,0.94729006115047,-0.107346274004989,-0.0975226056199087,-0.0751594112693597,-0.0474586339483216,0.0320829740505313,-0.0573216699027632,-0.0239097022157793,0.00218748050153502,-0.0153947565702041,0.0202382542906829,-0.035322834816936,-0.0432287638661439,-0.00848467573437539,-0.0342580390872661,-0.032035575129238,0.00397071723531798,1.00813014722166,1.01178455445609,0.787572533012671,0.523391489946044,0.33838092394586,0.198485736711634,0.0492501667157408,0.216459559445656,0.175768255407887,0.154205882581935,0.131554911473112,0.109185164728816,0.0703580786776492,0.0395742093861389,0.0118839562875833,59138.6421801224
"1323",-0.184105246420775,-0.149263384858339,-0.111505485072472,0.0398134920640211,0.0519528642568681,0.0685099968749456,0.0682574889057228,0.0119608574139224,0.99909962394234,-0.056119850495388,0.021160157436312,0.172453128892614,0.456266275432823,0.644920526511089,0.779121630458296,0.94776038462649,-0.106488152219564,-0.103360184824466,-0.0697360654996349,-0.0345442694754456,0.0204887805942104,-0.0513163873229384,-0.0230969173466289,0.00258392517486194,-0.0134976320451929,0.0181626611676432,-0.0332874884305455,-0.0309933179459415,-0.00561594900266648,-0.0328589435632683,-0.0311949865436076,0.00410528756770348,1.0447265444786,0.963574619297361,0.783022798568532,0.499884491122329,0.326540469960916,0.20286928024082,0.0484559362719885,0.21199761204437,0.181809091014218,0.155621425486184,0.128838308835139,0.107925905160895,0.0728840423039752,0.039276537272117,0.011860822102368,59123.4936641327
"1324",-0.164226576002627,-0.155267704211769,-0.083951230242328,0.0757246650353317,0.0248991278931606,0.0843559494524687,0.0776651426977728,0.00864707429439677,0.990249912549737,0.00147958819607994,-0.0205043717845118,0.144327615074771,0.445910714684918,0.619005136906323,0.775304699785513,0.949333212374252,-0.0860029394283539,-0.0968921867519319,-0.0692369430650173,-0.0641822269456705,0.0343788710550164,-0.0539257235567149,-0.0213137307874379,0.00286721679823429,-0.0107330834032325,0.0389858475468348,-0.0349610685965761,-0.043489563063029,-0.00274294430795669,-0.0319060650291421,-0.0329210582311159,0.00433400310349179,0.987620108544742,0.999412654574309,0.805062434916337,0.516885689698059,0.347984507255438,0.203336319246563,0.0477750665055298,0.217422487227869,0.179522072833812,0.155187523146647,0.13215554510047,0.110627985089166,0.0708548879510112,0.0400941963253549,0.0114650558982184,59125.150250603
"1325",-0.141574094728126,-0.102110880456157,-0.102742468748166,0.0265759584217122,0.0189165441353996,0.081646796408121,0.0708623111649871,0.00931552679986533,0.987539384345068,-0.147484506286054,-0.0397394255726877,0.17084326925839,0.457066729343521,0.616893244520667,0.779234789710682,0.948353489090997,-0.105740314814471,-0.123396305484009,-0.0690561358941217,-0.0393757800548304,0.0317651126417433,-0.0468723895898585,-0.0193035407328928,0.00238711405565057,-0.0116682888544677,0.0144987014646795,-0.0339648706500922,-0.0303876607148056,-0.00562182429968122,-0.02441494041541,-0.0313421567994749,0.00452715658647912,1.12472863311596,1.02285622493797,0.790218453042447,0.5078783313531,0.350475361874804,0.200760806503417,0.0486642679496414,0.213832304674541,0.178923049809657,0.154953420661835,0.131627415789571,0.108540077012966,0.0717249185916369,0.039636909449652,0.0118005425052683,59130.0104277603
"1326",-0.201274132881523,-0.161532512610716,-0.125949876689168,0.0528245492279251,0.0247323466495213,0.0724629912137126,0.0753186076531075,0.010752608225965,1.00100720524668,-0.0255662325639476,-0.0417077181354915,0.186804393657405,0.464744842006824,0.630100436294614,0.777613154024685,0.947989724442556,-0.0878102546050464,-0.094861997026805,-0.0660728974986876,-0.0504427838668849,0.0334763098198034,-0.0511794292087378,-0.0239667353223498,0.00231527038634395,0.0095844441349417,0.0254299288183829,-0.026764534645793,-0.0418719389201158,-0.00098521183029268,-0.0311806818469044,-0.0320274737088801,0.00439836605328419,1.01601767872795,1.03120401384144,0.767057743584411,0.497906387706069,0.340735361342156,0.20180626349323,0.0485767339747109,0.214021663591395,0.184999390438513,0.157528360029401,0.13269710372695,0.108679553271162,0.0713896945516591,0.0400656735457547,0.0119991269898732,59134.6844242592
"1327",-0.182437701882004,-0.140489981276472,-0.111692710087394,0.0523192392550118,0.0306641979719002,0.0808990078257188,0.065537344607795,0.00755124113030916,0.998938774975197,-0.0033167230596105,-0.00414933425187942,0.167430604049843,0.421104830831248,0.627667062152486,0.78346356694978,0.949702212472964,-0.0867305940558054,-0.111978521697011,-0.0576885738286298,-0.0522465634763268,0.0363835126641492,-0.0540267260647314,-0.0207125666322426,0.00370102079502675,-0.0260021669309568,0.0164391471909063,-0.0271899860249414,-0.0391545006312048,-0.00318746848788162,-0.0272245343308368,-0.0304978431865915,0.00482231354950842,0.990089326588383,0.990128567178812,0.787182197426217,0.540881973863198,0.340071924948103,0.198487034905311,0.0475491874166942,0.219702432424121,0.17852341465117,0.158098964144064,0.131074497185506,0.105676112698998,0.0709984486113673,0.0390182087868408,0.0115872599466341,59133.2294264478
"1328",-0.215864532481273,-0.112530639268983,-0.0751838417988995,0.0523409628679992,0.0494578026588493,0.0824542707291731,0.0669093632053534,0.00788762754577369,1.00715727756087,-0.0142843688416829,-0.0243897804753854,0.189836046452072,0.408344587552743,0.627673109231674,0.783993874838552,0.946823854825145,-0.0829531136394563,-0.102671185976963,-0.0789761162034526,-0.0509551780611188,0.0354597509448687,-0.0503948309878617,-0.0224005864322849,0.00374172055809682,-0.00602110469330214,0.00160172644584132,-0.0380347197884533,-0.0446806345203511,-0.0115179674391087,-0.0293792117720953,-0.0297649116879757,0.00588946880944523,0.993365371325918,1.00201826696892,0.765327564639222,0.54810974918346,0.339538067385783,0.197400297523109,0.0504536294013518,0.217030769300477,0.18549974142979,0.158907950543261,0.132697534771841,0.107524452693982,0.0718183330362675,0.0400726308209033,0.011986938434623,59119.9017056065
